,PER,LOC,ORG,DATE,Mean
twi,0.9054021619465542,0.9808844980723723,0.9918582052282431,0.9875945761090529,0.9664348603390557
kin,0.895924941369838,0.9850218728382334,0.9900748098814073,0.9903787455398152,0.9653500924073235
luo,0.8982989928578976,0.9862828418252344,0.9888584407896025,0.9851197879233875,0.9646400158490305
lug,0.8984698902470571,0.9880135487886307,0.9814902204490793,0.9871482350454847,0.963780473632563
nya,0.8992100181694394,0.9795968727000942,0.9912053476060805,0.9842564102779524,0.9635671621883917
sna,0.8917540659354675,0.9771823933062055,0.9907557800219338,0.991106956703202,0.9626997989917021
swa,0.9097967918480703,0.983730914356578,0.9887535213392779,0.9670312500105693,0.962328119388624
ibo,0.8945978257451921,0.9781462807368617,0.9867145130638699,0.9886069591732826,0.9620163946798016
tsn,0.89860257900996,0.9711846406064377,0.9879398123141819,0.986017088511159,0.9609360301104346
ewe,0.9066241194782386,0.9683770488040214,0.9882812003801084,0.9800887692625684,0.9608427844812342
zul,0.8964562973285837,0.9756712801774949,0.9868091289018661,0.9826421209808204,0.9603947068471912
xho,0.9041670086796759,0.9665329006649744,0.9846648883506343,0.9819182250610746,0.9593207556890898
wol,0.8922959581517721,0.9680651146206463,0.9830094572157443,0.9884054635739855,0.9579439983905371
mos,0.9015709289494895,0.9588100108674417,0.9863271617636994,0.9808924559292225,0.9569001393774632
pcm,0.9088859812166425,0.9783712359259428,0.9824357715705293,0.9457250262589858,0.953854503743025
hau,0.9051754511319658,0.9630543570606823,0.9851711475040265,0.9602292726294777,0.9534075570815381
bam,0.8926224760724906,0.9682153149090756,0.9759985322880285,0.9750746136633381,0.9529777342332332
yor,0.8957623942660051,0.9482833334393093,0.985031247774903,0.980560290895074,0.9524093165938228
fon,0.9042790909507983,0.9552424747705032,0.9868163038233788,0.9607788388454159,0.9517791770975239
bbj,0.905105687942877,0.9480532607735143,0.9763808340530525,0.966218871125123,0.9489396634736418
