,PER,LOC,ORG,DATE,Mean
luo,0.8780654030495554,0.9740214477989678,0.9877032712620835,0.9747384124770762,0.9536321336469207
kin,0.867092540032812,0.9708990114354396,0.9889149305223083,0.9834918385164925,0.9525995801267632
twi,0.8686714320322603,0.9685352434530659,0.9897091154670896,0.98243868001279,0.9523386177413014
lug,0.8719510736590136,0.9790931824805124,0.9739499628753634,0.9801382605985164,0.9512831199033513
ibo,0.8654966806634007,0.9604392624382869,0.985119759643154,0.9879058989081734,0.9497404004132537
tsn,0.8704314571368363,0.9520231113670712,0.9841692916615075,0.9823681169763606,0.9472479942854439
ewe,0.8719156642494751,0.9566976432830878,0.9855110551823971,0.9733070158250945,0.9468578446350135
sna,0.8566864803602504,0.9537395922796201,0.9861804282318269,0.9883141049558659,0.9462301514568909
nya,0.8681723750367655,0.9585359473576304,0.9874297850542342,0.9707585013809888,0.9462241522074047
swa,0.8779669315023639,0.9720671870265399,0.9833141043532552,0.9515364718923798,0.9462211736936347
zul,0.8589273348520698,0.9574460687452495,0.9844546539640041,0.9780546215545551,0.9447206697789696
xho,0.867178075540692,0.9400559711999324,0.9822265435724078,0.986261112629504,0.943930425735634
wol,0.854494440112311,0.9456658629980889,0.9810566440365699,0.9823400295333135,0.9408892441700708
mos,0.8721654277980947,0.9318447341100661,0.9825236552115582,0.9672471412951876,0.9384452396037266
pcm,0.8800326933508051,0.960637769782859,0.9783954597519272,0.9341047554898897,0.9382926695938703
bam,0.8526536615466662,0.949918459262317,0.9711284634963739,0.9729736833981594,0.9366685669258792
yor,0.8605005992750798,0.925144465078186,0.980238165826151,0.974448735103929,0.9350829913208365
bbj,0.8744368112229336,0.9292746720881321,0.9739841616452574,0.9600929868522146,0.9344471579521344
hau,0.8711346666998036,0.9369124135879032,0.9744765131110285,0.9534071350757441,0.9339826821186199
fon,0.8729477153278596,0.926211462724427,0.9820288985324604,0.9473048665372623,0.9321232357805024
