,LOC,PER,ORG,DATE,Mean
twi,0.9803568101593599,0.990851388951794,0.991996375334841,0.986781916262999,0.9874966226772485
kin,0.9816751082073623,0.9798437318733765,0.9928480076069454,0.9896721681606241,0.986009753962077
lug,0.9843171724021865,0.9949608686907468,0.9782812123908323,0.9851035603634082,0.9856657034617935
luo,0.979193503961386,0.9874744878576955,0.9933834361094197,0.9819941665258659,0.9855113986135918
tsn,0.9710851695049373,0.9857511655936748,0.9889880394240113,0.9880202468645484,0.9834611553467929
ewe,0.9691310162572699,0.9902600339212545,0.9926340186587262,0.9803992043784987,0.9831060683039374
zul,0.9672954614314715,0.9886082096671895,0.990348672420073,0.9856424621812263,0.98297370142499
nya,0.9678813176221451,0.9874987611184655,0.9947392896801255,0.9817122114727667,0.9829578949733757
xho,0.9610994419728877,0.989574272898216,0.989011407408121,0.9895310802649161,0.9823040506360352
sna,0.9617148119349157,0.9903767275336622,0.9871204891029947,0.9891281071960784,0.9820850339419127
ibo,0.9579220360426742,0.9918713935930666,0.9866218784552477,0.9916395050604421,0.9820137032878576
wol,0.9517992276991575,0.9912520832773905,0.9903183478245365,0.9850694259943265,0.9796097711988527
swa,0.9886472148532482,0.990882603733389,0.9762748036794313,0.9600432399723389,0.9789619655596018
mos,0.9473853274540376,0.9912418670613363,0.9904406766934247,0.9846904212398252,0.978439573112156
bam,0.958133555991886,0.9874907432632782,0.9823821315062083,0.9761123738939045,0.9760297011638193
pcm,0.9778566607125628,0.9930811724944277,0.9735245970770394,0.9554317927169171,0.9749735557502368
bbj,0.9419824944040313,0.9922330255647427,0.9870434656278492,0.976759128132303,0.9745045284322315
yor,0.9451096256888156,0.9778430163520967,0.9912993791111231,0.9823248962093543,0.9741442293403475
hau,0.9452544092424225,0.9906064514646564,0.9874156848895459,0.962280062303579,0.9713891519750509
fon,0.9400173004457334,0.9915045927593514,0.9852944338829633,0.9661284556934112,0.9707361956953648
