,PER,ORG,LOC,DATE
bam,0.9823768734931946,0.9661659002304077,0.956375777721405,0.9771973490715027
bbj,0.9868431091308594,0.9845916628837585,0.9327029585838318,0.9669889211654663
ewe,0.9824157953262329,0.9873137474060059,0.9631943106651306,0.9612653851509094
fon,0.9819104075431824,0.9850605130195618,0.945580244064331,0.954820454120636
hau,0.9733285903930664,0.9750683903694153,0.9186347723007202,0.959443986415863
ibo,0.9892695546150208,0.9874798655509949,0.9296549558639526,0.9880200624465942
kin,0.9798963665962219,0.99195396900177,0.9701160192489624,0.9859449863433838
lug,0.9830297231674194,0.9671628475189209,0.9784508347511292,0.9874902963638306
luo,0.9756547212600708,0.9865896701812744,0.9736273288726807,0.9756099581718445
mos,0.9833153486251831,0.9832967519760132,0.9451290965080261,0.9496292471885681
nya,0.9882115721702576,0.9895650744438171,0.9429020285606384,0.9742313027381897
pcm,0.9798427224159241,0.962740421295166,0.9666630029678345,0.9246132969856262
sna,0.9697690010070801,0.9709529876708984,0.9520002603530884,0.9833963513374329
swa,0.9832475781440735,0.9560380578041077,0.9806774258613586,0.9332334399223328
tsn,0.9798081517219543,0.9832270741462708,0.9652664661407471,0.986042320728302
twi,0.9849017858505249,0.9912387132644653,0.9762970209121704,0.9785740971565247
wol,0.9858505129814148,0.984199047088623,0.92823326587677,0.9837916493415833
xho,0.9724387526512146,0.9805401563644409,0.9457272887229919,0.9743031859397888
yor,0.9721620678901672,0.971113383769989,0.9284022450447083,0.9700273871421814
zul,0.9797481894493103,0.9872448444366455,0.9588803648948669,0.9824004173278809
