,LOC,DATE,PER,ORG,Mean
kin,0.9999041557312012,0.9998335242271423,0.9999356269836426,0.9999284744262695,0.9999004453420639
ibo,0.99977046251297,0.9999277591705322,0.9999533295631409,0.9998660087585449,0.999879390001297
hau,0.9997942447662354,0.9999004602432251,0.999873161315918,0.9999492168426514,0.9998792707920074
luo,0.9999405145645142,0.9997817873954773,0.9999330043792725,0.9998117089271545,0.9998667538166046
twi,0.9999662637710571,0.9996277689933777,0.9999597072601318,0.9999047517776489,0.9998646229505539
bam,0.9998687505722046,0.9997817277908325,0.999931812286377,0.9998077750205994,0.9998475164175034
fon,0.9997948408126831,0.999824047088623,0.9999011754989624,0.9998325109481812,0.9998381435871124
lug,0.9999476671218872,0.9997061491012573,0.999992311000824,0.9997041821479797,0.9998375773429871
nya,0.9998900294303894,0.9996413588523865,0.9999648332595825,0.9998527765274048,0.9998372495174408
wol,0.9997883439064026,0.9998592138290405,0.9999166131019592,0.9996823072433472,0.9998116195201874
tsn,0.9999259114265442,0.9997241497039795,0.9999341368675232,0.999631404876709,0.999803900718689
zul,0.9996811747550964,0.9998631477355957,0.9997082352638245,0.9999122023582458,0.9997911900281906
mos,0.9998065829277039,0.9996329545974731,0.9997851252555847,0.9999268054962158,0.9997878670692444
bbj,0.9997000694274902,0.9996095299720764,0.9999064803123474,0.999864935874939,0.9997702538967133
yor,0.9994639158248901,0.9997797012329102,0.9998346567153931,0.9999062418937683,0.9997461289167404
swa,0.9999650716781616,0.999403178691864,0.9999186396598816,0.9996099472045898,0.9997242093086243
sna,0.9993648529052734,0.9996962547302246,0.9999268054962158,0.999893844127655,0.9997204393148422
xho,0.9993706345558167,0.9998442530632019,0.9998031854629517,0.9998451471328735,0.9997158050537109
pcm,0.9999290704727173,0.9990593791007996,0.9999607801437378,0.9996789693832397,0.9996570497751236
ewe,0.9998694062232971,0.9987788796424866,0.9999403953552246,0.999874472618103,0.9996157884597778
