,DATE,ORG,PER,LOC,Mean
kin,0.9676060676574707,0.9736801981925964,0.8452811241149902,0.9531313180923462,0.9624622390161153
luo,0.9720727205276489,0.9607928991317749,0.8593616485595703,0.9508757591247559,0.9592493717966516
lug,0.9562527537345886,0.9699045419692993,0.8375077247619629,0.9581515789031982,0.9590063196381712
ibo,0.9791692495346069,0.9623883962631226,0.8555965423583984,0.9182979464530945,0.9513697335922641
zul,0.9696533679962158,0.9667801856994629,0.8517596125602722,0.9197975993156433,0.9501100424068426
twi,0.9458721876144409,0.9725087881088257,0.8521715402603149,0.9367470741271973,0.9497576281915303
tsn,0.9717307090759277,0.9509916305541992,0.8658139705657959,0.9245392680168152,0.9474543940787222
nya,0.9598582983016968,0.9718601107597351,0.87123042345047,0.9082762598991394,0.9451857824730717
hau,0.9639110565185547,0.9690553545951843,0.8653990030288696,0.8999736309051514,0.9427660072551054
xho,0.9831687808036804,0.9573177099227905,0.8613460659980774,0.8855069279670715,0.9404163995599435
wol,0.9634873867034912,0.9540037512779236,0.8675312995910645,0.9009917378425598,0.9380832528756335
sna,0.9686661958694458,0.9601511359214783,0.859377920627594,0.8897877335548401,0.9379633139161503
swa,0.9335715174674988,0.9373067617416382,0.8485044240951538,0.9467436075210571,0.937428807900622
bam,0.9552503228187561,0.9126207828521729,0.8420217633247375,0.9145247936248779,0.9257899363056507
mos,0.9137551188468933,0.9569382667541504,0.8567816615104675,0.9007636308670044,0.9225045477642733
ewe,0.8805463314056396,0.9593141674995422,0.853874683380127,0.9253711104393005,0.920413101420683
fon,0.9182455539703369,0.9441297650337219,0.848892867565155,0.8849542140960693,0.9144650670438031
pcm,0.8688607811927795,0.9265278577804565,0.8528221845626831,0.9319573640823364,0.9080115471010893
yor,0.9277632236480713,0.9495760798454285,0.8286620378494263,0.8490729331970215,0.9072326663272833
bbj,0.9166765213012695,0.93763267993927,0.8498843312263489,0.8344652652740479,0.8953488648327348
