layer,model,rank_type,language,cosine
1,mbert,top5,kin,0.854164832947301
1,mbert,top5,nya,0.8224954795993231
1,mbert,top5,luo,0.8153921443652483
1,mbert,top5,lug,0.8122156815591202
1,mbert,top5,sna,0.807588670378417
1,mbert,worst5,bbj,0.5848018978935441
1,mbert,worst5,yor,0.6192625067592447
1,mbert,worst5,mos,0.6605204425606073
1,mbert,worst5,pcm,0.67326384626962
1,mbert,worst5,fon,0.6851046054191838
2,mbert,top5,kin,0.8603872064671485
2,mbert,top5,lug,0.8460911921426362
2,mbert,top5,nya,0.8430481116756116
2,mbert,top5,luo,0.8349967408024408
2,mbert,top5,sna,0.8342552001959358
2,mbert,worst5,bbj,0.6304257547154146
2,mbert,worst5,yor,0.6646715087049148
2,mbert,worst5,pcm,0.6929834898001228
2,mbert,worst5,ewe,0.6995834412138446
2,mbert,worst5,mos,0.7198808898333631
3,mbert,top5,kin,0.914359971978306
3,mbert,top5,nya,0.904124942869922
3,mbert,top5,lug,0.9016350414238724
3,mbert,top5,luo,0.8985605804748784
3,mbert,top5,twi,0.8947381716148526
3,mbert,worst5,bbj,0.7645477005858826
3,mbert,worst5,yor,0.7915837164797814
3,mbert,worst5,ewe,0.8051540123091804
3,mbert,worst5,pcm,0.8057279333569645
3,mbert,worst5,mos,0.8274771193273707
4,mbert,top5,kin,0.9320341808344025
4,mbert,top5,nya,0.9227868844481075
4,mbert,top5,lug,0.921370627054202
4,mbert,top5,luo,0.9188777921246547
4,mbert,top5,twi,0.9152196073064617
4,mbert,worst5,bbj,0.8149704847460478
4,mbert,worst5,yor,0.8326092062432782
4,mbert,worst5,pcm,0.8359884830082164
4,mbert,worst5,ewe,0.8444156245468488
4,mbert,worst5,mos,0.8579831419427411
5,mbert,top5,kin,0.9506845330101212
5,mbert,top5,nya,0.9445424508425145
5,mbert,top5,luo,0.9428986466787999
5,mbert,top5,lug,0.9422785137213913
5,mbert,top5,twi,0.9361854168324689
5,mbert,worst5,bbj,0.8663864011078878
5,mbert,worst5,pcm,0.876925628948835
5,mbert,worst5,yor,0.8790870398477791
5,mbert,worst5,ewe,0.8896578117912891
5,mbert,worst5,mos,0.8950824114232282
6,mbert,top5,kin,0.9624622390161153
6,mbert,top5,luo,0.9592493717966516
6,mbert,top5,lug,0.9590063196381712
6,mbert,top5,ibo,0.9513697335922641
6,mbert,top5,zul,0.9501100424068426
6,mbert,worst5,bbj,0.8953488648327348
6,mbert,worst5,yor,0.9072326663272833
6,mbert,worst5,pcm,0.9080115471010893
6,mbert,worst5,fon,0.9144650670438031
6,mbert,worst5,ewe,0.920413101420683
7,mbert,top5,kin,0.9477058898389729
7,mbert,top5,luo,0.9379754346959731
7,mbert,top5,ibo,0.9345569182065577
7,mbert,top5,twi,0.9329033782279569
7,mbert,top5,nya,0.9314829477297715
7,mbert,worst5,pcm,0.8696117927046383
7,mbert,worst5,bbj,0.8713323984270781
7,mbert,worst5,yor,0.8796634331248165
7,mbert,worst5,ewe,0.8828210316452325
7,mbert,worst5,swa,0.8871566485735326
8,mbert,top5,kin,0.8925713425368266
8,mbert,top5,luo,0.8879415096800312
8,mbert,top5,hau,0.8829197618696425
8,mbert,top5,ibo,0.879017144636391
8,mbert,top5,twi,0.8786906229904274
8,mbert,worst5,bbj,0.8029151165407468
8,mbert,worst5,yor,0.8205225607928108
8,mbert,worst5,ewe,0.8236678254370596
8,mbert,worst5,pcm,0.8265832284696741
8,mbert,worst5,fon,0.8289553242571214
9,mbert,top5,twi,0.9453762237308094
9,mbert,top5,kin,0.9428889097519291
9,mbert,top5,nya,0.9390017286087703
9,mbert,top5,luo,0.9380603484737063
9,mbert,top5,ibo,0.9378900799936462
9,mbert,worst5,bbj,0.8889624279679604
9,mbert,worst5,bam,0.8944336141197426
9,mbert,worst5,swa,0.8959839303516647
9,mbert,worst5,yor,0.8988198261816525
9,mbert,worst5,pcm,0.9066568398938596
10,mbert,top5,nya,0.9520256745005117
10,mbert,top5,kin,0.9514598800140677
10,mbert,top5,twi,0.9513028588109803
10,mbert,top5,ibo,0.9501321292617946
10,mbert,top5,zul,0.9485189266575192
10,mbert,worst5,yor,0.9064118514940577
10,mbert,worst5,bam,0.9104574374782229
10,mbert,worst5,bbj,0.9114353870882571
10,mbert,worst5,swa,0.9236068418882426
10,mbert,worst5,pcm,0.9252250836890878
11,mbert,top5,nya,0.9599717132096152
11,mbert,top5,kin,0.959588510897553
11,mbert,top5,twi,0.9581240409786261
11,mbert,top5,lug,0.9568877607873343
11,mbert,top5,zul,0.9559394485742143
11,mbert,worst5,yor,0.9080280088683934
11,mbert,worst5,bbj,0.9171604467827139
11,mbert,worst5,bam,0.9190044842877434
11,mbert,worst5,pcm,0.9294920783598446
11,mbert,worst5,ewe,0.9383372843844219
12,mbert,top5,kin,0.8347420912344479
12,mbert,top5,nya,0.8226900881933934
12,mbert,top5,lug,0.819054104170753
12,mbert,top5,zul,0.8157642367974068
12,mbert,top5,twi,0.813406107495132
12,mbert,worst5,yor,0.6437146663665771
12,mbert,worst5,bbj,0.6780616241751365
12,mbert,worst5,pcm,0.7019381696738086
12,mbert,worst5,wol,0.7297328571671421
12,mbert,worst5,fon,0.7327558866982321
