,PER,LOC,ORG,DATE,SWD_mean
bam,0.008196536082323291,0.01078307330772077,0.01379339207051089,,0.010924333820184984
bbj,0.008120723879983416,0.015191460278401792,0.009095491827793012,,0.010802558662059406
ewe,0.009454725488467375,0.00953050749922113,0.008069189434536383,,0.009018140807408296
fon,0.008943964510308433,0.011690608967001026,0.008236693484832358,,0.009623755654047272
hau,0.008379359217542515,0.013950448089417478,0.009882058519906423,,0.010737288608955472
ibo,0.007346215182224114,0.012354100460470363,0.008281823266770516,,0.009327379636488331
kin,0.00844120099372958,0.008094448705378454,0.00838333854881057,,0.008306329415972868
lug,0.01035220920584834,0.008160533534464776,0.009453338580897253,,0.009322027107070122
luo,0.008116174529277487,0.008909359165954811,0.0077502499170805095,,0.008258594537437602
mos,0.008719653780644876,0.012693889038018824,0.007782525430229725,,0.009732022749631142
nya,0.006811970872149686,0.013224959573562955,0.00936951195126312,,0.009802147465658587
pcm,0.007264557032613084,0.009423846466233954,0.011654555753921159,,0.009447653084256066
sna,0.00874315074270271,0.0129499151616983,0.009775629064279201,,0.010489564989560071
swa,0.009260126567824045,0.008088500239864516,0.010712361797232006,,0.009353662868306856
tsn,0.00823388299340877,0.010200801162682183,0.008665741029290075,,0.009033475061793675
twi,0.007139211063986295,0.008590466356508841,0.006394427305167483,,0.007374701575220873
wol,0.008001732084267132,0.013351881025300827,0.008681977231390192,,0.01001186344698605
xho,0.012294914743506524,0.013092721940665797,0.008863092053616128,,0.011416909579262816
yor,0.012077726744792017,0.015580309202960052,0.009785586965335824,,0.012481207637695965
zul,0.009430981279365369,0.011117212405679311,0.007863261168495228,,0.00947048495117997
