,PER,DATE,LOC,ORG,Mean
kin,0.9616527730386888,0.979695180718681,0.9803825619896988,0.9877971204052575,0.9773819090380815
twi,0.9633616381157003,0.977932651333551,0.976697334070834,0.9912872220880864,0.9773197114020429
swa,0.9600411617216034,0.9700503185071717,0.9829756983953284,0.9900902548463639,0.9757893583676168
luo,0.9595473782307649,0.9777669785835352,0.9756636630513075,0.9898474661969855,0.9757063715156483
ibo,0.9564710788114154,0.9885767777643895,0.9665110908453699,0.9873584741833619,0.9747293554011341
lug,0.9612897373137955,0.969647022570564,0.9843027809241381,0.98219838586215,0.974359481667662
nya,0.9583504791360202,0.9780028388051206,0.9607994371487679,0.9888995321412111,0.97151307180778
sna,0.9512558544455172,0.9940939515964895,0.9492723879839011,0.9886910789172002,0.970828318235777
tsn,0.9620257649009875,0.9822857625134039,0.9474831096912252,0.9876566417277355,0.9698628197083381
zul,0.9591994744186738,0.9804141072915125,0.9491397261682356,0.9835644833838063,0.968079447815557
xho,0.9641363707434106,0.9932600348100195,0.9253908649190218,0.9782892075546858,0.9652691195067844
hau,0.9598630082591832,0.9851566798700983,0.9317079075370073,0.9830048880187645,0.9649331209212633
ewe,0.9599448852108703,0.9379609891426447,0.9737918666428146,0.9873241624286329,0.9647554758562407
wol,0.9610349025401571,0.9762589695883197,0.9352208364586014,0.9835853490104721,0.9640250143993877
bam,0.951965070631114,0.9711564403389467,0.9509906851714199,0.9726757385091619,0.9616969836626607
pcm,0.9627193153152318,0.9212127062183841,0.9778722367444045,0.9824296007869336,0.9610584647662386
fon,0.959170087633621,0.9642611879514363,0.9357265508127071,0.9812076413092882,0.9600913669267631
mos,0.9575994440071935,0.9524379349726744,0.9379698459745578,0.9852434552387505,0.958312670048294
yor,0.9385725494816982,0.9628952393604301,0.8934887753897407,0.9805328087199744,0.9438723432379609
bbj,0.962290203816256,0.9384144357501707,0.9044482806634917,0.9679982129115088,0.9432877832853568
