,ORG,PER,DATE,LOC
bam,0.9446272253990173,0.8342949151992798,0.95606529712677,0.9231230616569519
bbj,0.9680246710777283,0.8597044944763184,0.94400554895401,0.9013789296150208
ewe,0.9717385768890381,0.8673583269119263,0.9512664079666138,0.936509370803833
fon,0.9689005017280579,0.8619163036346436,0.9389247298240662,0.9015869498252869
hau,0.9566497206687927,0.8566204309463501,0.939484179019928,0.8685762286186218
ibo,0.978166401386261,0.8618861436843872,0.9791009426116943,0.923332691192627
kin,0.9791086912155151,0.8505308628082275,0.9732241034507751,0.9503225684165955
lug,0.9364815354347229,0.8585439920425415,0.9507861733436584,0.9590834975242615
luo,0.9695353507995605,0.8649585843086243,0.9690743088722229,0.9522908926010132
mos,0.9682916402816772,0.8640711903572083,0.9359980225563049,0.9226889610290527
nya,0.9757031798362732,0.8586976528167725,0.9692621827125549,0.9383126497268677
pcm,0.9516865015029907,0.8548089861869812,0.8929693102836609,0.9341715574264526
sna,0.9756279587745667,0.8590269684791565,0.9812125563621521,0.9361448884010315
swa,0.9458737969398499,0.8471359610557556,0.903272271156311,0.9497067928314209
tsn,0.9634198546409607,0.8589383363723755,0.9790266156196594,0.9320909976959229
twi,0.9822532534599304,0.8620864748954773,0.9634442329406738,0.9524258375167847
wol,0.9673495888710022,0.8496441841125488,0.9727779626846313,0.9167477488517761
xho,0.9648129940032959,0.8589810132980347,0.9671249389648438,0.9114695191383362
yor,0.9670915603637695,0.8400073051452637,0.9515762329101562,0.8960869908332825
zul,0.9748712778091431,0.8596444129943848,0.9744452834129333,0.93023282289505
