,ORG,PER,DATE,LOC
bam,0.9633679389953613,0.8650844097137451,0.9694595336914062,0.9506512880325317
bbj,0.9762586355209351,0.8836718797683716,0.961799144744873,0.9266021251678467
ewe,0.9791830778121948,0.8933814167976379,0.9689530730247498,0.9618386030197144
fon,0.9803816080093384,0.8863233923912048,0.9587177038192749,0.933971643447876
hau,0.9727136492729187,0.8933787941932678,0.9400131106376648,0.9291889071464539
ibo,0.9800171852111816,0.8817660212516785,0.9859152436256409,0.9467787742614746
kin,0.9844600558280945,0.8698462843894958,0.9835605025291443,0.9700644612312317
lug,0.9545464515686035,0.8876764178276062,0.9687460660934448,0.9788218140602112
luo,0.9777671098709106,0.8860056400299072,0.9830442070960999,0.971039891242981
mos,0.980686366558075,0.8903374075889587,0.954716145992279,0.9480652213096619
nya,0.9850603342056274,0.8855718970298767,0.9806248545646667,0.9639573097229004
pcm,0.9411845207214355,0.8856656551361084,0.9100131988525391,0.9632271528244019
sna,0.9837703108787537,0.8827340006828308,0.9878624677658081,0.9534642696380615
swa,0.9596942663192749,0.8849960565567017,0.9198734760284424,0.9631465077400208
tsn,0.9726496934890747,0.8896030187606812,0.9843349456787109,0.9600046873092651
twi,0.9892712831497192,0.8895107507705688,0.9777457118034363,0.9715852737426758
wol,0.9706439971923828,0.877423107624054,0.9809780716896057,0.9410198926925659
xho,0.9732916951179504,0.8887699246406555,0.9808698296546936,0.9467259049415588
yor,0.9823769927024841,0.8725327253341675,0.9709118604660034,0.9297900795936584
zul,0.9842403531074524,0.8872588872909546,0.9800896644592285,0.9562559127807617
