,ORG,PER,DATE,LOC
bam,0.9646392464637756,0.8930015563964844,,0.9752224087715149
bbj,0.9790036678314209,0.901624321937561,,0.9594565033912659
ewe,0.981191873550415,0.9179013967514038,,0.9788418412208557
fon,0.9834219813346863,0.9080049991607666,,0.9706242680549622
hau,0.9774371981620789,0.917966902256012,,0.9520654678344727
ibo,0.9806705713272095,0.901194155216217,,0.9682152271270752
kin,0.9836018681526184,0.8888881206512451,,0.978297233581543
lug,0.9661616086959839,0.9045952558517456,,0.9715341329574585
luo,0.9757782220840454,0.9076334834098816,,0.9781295657157898
mos,0.9854316711425781,0.913686990737915,,0.9755560159683228
nya,0.9762436747550964,0.9136133790016174,,0.9758455753326416
pcm,0.9468886852264404,0.9129471778869629,,0.9654161334037781
sna,0.9748859405517578,0.9099932909011841,,0.9800260066986084
swa,0.9526511430740356,0.9106869697570801,,0.9549469947814941
tsn,0.9740450382232666,0.9099036455154419,,0.9754548072814941
twi,0.989120364189148,0.9173388481140137,,0.9766821265220642
wol,0.9786960482597351,0.9043529033660889,,0.9675043225288391
xho,0.9725932478904724,0.9006478190422058,,0.9733819961547852
yor,0.978911280632019,0.900824785232544,,0.9661130905151367
zul,0.9823588132858276,0.9127712249755859,,0.9768183827400208
