,ORG,LOC,PER,DATE,Mean
sna,0.9808156738124352,0.982536912079472,0.9780991102246841,,0.9804838987055304
kin,0.9797298433462132,0.9728957694106183,0.9753868044332105,,0.9760041390633473
nya,0.9551485712258817,0.9831351153749522,0.984210298820756,,0.9741646618071966
hau,0.9693761308187862,0.9736252707902439,0.9752436268326435,,0.9727483428138912
xho,0.9762744156373144,0.9750506620191796,0.9630260233605142,,0.9714503670056693
zul,0.9686015632678644,0.9771921678377106,0.96822694052018,,0.9713402238752517
lug,0.9444622658094353,0.9816629867674767,0.9869860326553388,,0.971037095077417
ibo,0.9528853903140952,0.9785793131827233,0.978042340828389,,0.9698356814417358
wol,0.9725358763853686,0.9720679797315249,0.9648523176913107,,0.9698187246027348
luo,0.9628780096993932,0.9709226259647378,0.9647751637123797,,0.9661919331255034
tsn,0.9593341643787875,0.9681155840408401,0.9694084848105764,,0.9656194110767347
swa,0.942560431356586,0.9681581560042992,0.9748668681179342,,0.9618618184929398
twi,0.9418711468107737,0.9686106522493632,0.9734128126349044,,0.961298203898347
bam,0.9495500987253578,0.9615096016486285,0.971961257190427,,0.9610069858548044
mos,0.9432535636437134,0.964916607180717,0.9686796233616484,,0.9589499313953596
yor,0.9586980943293344,0.9537122201999265,0.9461973179899792,,0.9528692108397466
ewe,0.9431289957286457,0.9491901021399866,0.9475763724927012,,0.9466318234537779
pcm,0.9149623629733723,0.9246195993516132,0.961738589872989,,0.9337735173993248
fon,0.9019122166870243,0.9467050100613595,0.9429314647435958,,0.9305162304973266
bbj,0.9486098384478951,0.8345781221656478,0.9438317908840114,,0.9090065838325181
