,LOC,DATE,ORG,PER
bam,0.9742743968963623,,0.9608910083770752,0.9686872363090515
bbj,0.9444887042045593,,0.9755825400352478,0.979223906993866
ewe,0.9603950381278992,,0.9815652966499329,0.9823263883590698
fon,0.9613512754440308,,0.9817985892295837,0.9838588833808899
hau,0.9478195905685425,,0.9771519303321838,0.9821262955665588
ibo,0.9522076845169067,,0.9824981689453125,
kin,0.9497939348220825,,0.9823085069656372,0.9821907877922058
lug,,,0.9726988673210144,0.9811112284660339
luo,,,0.964087963104248,0.9761845469474792
mos,0.9685178399085999,,0.9795740842819214,0.9859015345573425
nya,0.9708101153373718,,0.9796569347381592,0.9895563721656799
pcm,0.9603672623634338,,0.9598538279533386,0.984468936920166
sna,0.9671627283096313,,0.9834510087966919,0.9784079194068909
swa,0.9545358419418335,,0.962434709072113,0.9845088124275208
tsn,0.9644372463226318,,0.9805157780647278,
twi,0.9672710299491882,,0.9871262311935425,0.9885923266410828
wol,0.9614753127098083,,0.9771969318389893,0.9875010848045349
xho,0.9600909352302551,,0.9718363881111145,0.9680309891700745
yor,0.9312750697135925,,0.9791421890258789,
zul,0.9624282121658325,,0.9838340282440186,0.9793519973754883
