,DATE,LOC,ORG,PER
bam,,0.9979894757270813,0.997305691242218,0.9909818172454834
bbj,,0.9964611530303955,0.9979657530784607,0.9924634099006653
ewe,,0.9983795285224915,0.9984230995178223,0.9927569031715393
fon,,0.9976285696029663,0.9983906149864197,0.9927140474319458
hau,,0.9971824288368225,0.997933566570282,0.9924142956733704
ibo,,0.9976410269737244,0.9986487030982971,0.9907017946243286
kin,,0.9985495805740356,0.9987154006958008,0.9908297061920166
lug,,0.9972131848335266,0.9972315430641174,0.9911892414093018
luo,,0.9984340071678162,0.9970863461494446,0.9916293025016785
mos,,0.9978389739990234,0.9986433386802673,0.9925169348716736
nya,,0.9980694651603699,0.9985767006874084,0.9928151965141296
pcm,,0.9980920553207397,0.9959344863891602,0.9927784204483032
sna,,0.9985083341598511,0.9986394643783569,0.9928520917892456
swa,,0.9976564049720764,0.9975125193595886,0.9932807087898254
tsn,,0.9982321858406067,0.9982429146766663,0.9920441508293152
twi,,0.9984152913093567,0.9988685250282288,0.9933394193649292
wol,,0.9974686503410339,0.9985174536705017,0.9917097687721252
xho,,0.9979023337364197,0.9984188079833984,0.992820680141449
yor,,0.9960653185844421,0.998093843460083,
zul,,0.9984471201896667,0.9986460208892822,0.9910942912101746
