,DATE,LOC,ORG,PER
bam,,0.9776234030723572,0.9678561091423035,0.9072603583335876
bbj,,0.9631097912788391,0.979171633720398,0.9239646792411804
ewe,,0.9811980724334717,0.9829238057136536,0.9247792959213257
fon,,0.9738823175430298,0.9813913702964783,0.9259441494941711
hau,,0.9713405966758728,0.9764146208763123,0.9209409952163696
ibo,,0.9747934937477112,0.9842056035995483,0.9131681323051453
kin,,0.9791001081466675,0.9843335151672363,0.9139143228530884
lug,,0.971464991569519,0.9723711609840393,0.9097427129745483
luo,,0.9820417761802673,0.9643512964248657,0.9126337766647339
mos,,0.9777321815490723,0.985689103603363,0.9234510660171509
nya,,0.9786538481712341,0.9813438653945923,0.9285148978233337
pcm,,0.9755566716194153,0.9584566950798035,0.9313095211982727
sna,,0.9802598357200623,0.9828254580497742,0.9231184720993042
swa,,0.972542405128479,0.9694659113883972,0.9305261373519897
tsn,,0.9777390956878662,0.9769903421401978,0.9274042844772339
twi,,0.9784383773803711,0.9880428314208984,0.9309156537055969
wol,,0.9722723960876465,0.9839233160018921,0.9103498458862305
xho,,0.9757728576660156,0.9794027805328369,0.9274987578392029
yor,,0.9590653777122498,0.9814929962158203,0.9268214702606201
zul,,0.9816077947616577,0.9832040667533875,0.9219016432762146
