,DATE,LOC,ORG,PER
bam,0.9723842144012451,0.9565849900245667,0.9655768871307373,0.8855084180831909
bbj,0.9675028920173645,0.937126874923706,0.9789105653762817,0.9021393656730652
ewe,0.9668351411819458,0.9653440713882446,0.9826384782791138,0.9061548113822937
fon,0.9618995785713196,0.9386590719223022,0.9821521043777466,0.9056722521781921
hau,0.9572792053222656,0.9331861734390259,0.9787726998329163,0.9058775901794434
ibo,0.9882150888442993,0.9533132910728455,0.985573947429657,0.8963057398796082
kin,0.9863325357437134,0.9709797501564026,0.9868757724761963,0.8948690295219421
lug,0.9699543714523315,0.979155957698822,0.9645686149597168,0.9075856804847717
luo,0.9848008751869202,0.9748592972755432,0.9794461727142334,0.9036405086517334
mos,0.958629846572876,0.9535750150680542,0.9839661121368408,0.9019653797149658
nya,0.9809433221817017,0.967549741268158,0.9857325553894043,0.9051795601844788
pcm,0.9313633441925049,0.9712890982627869,0.9644050598144531,0.9113712310791016
sna,0.9879786372184753,0.950206995010376,0.9854333400726318,0.8993028998374939
swa,0.9342195391654968,0.9803270697593689,0.972230851650238,0.9087392091751099
tsn,0.9859060645103455,0.9620255827903748,0.9766433835029602,0.9064825773239136
twi,0.980840265750885,0.9748021960258484,0.9913287162780762,0.9067991971969604
wol,0.9834578037261963,0.9496582746505737,0.9761340022087097,0.8942304253578186
xho,0.9882211685180664,0.9458440542221069,0.9793710708618164,0.8973517417907715
yor,0.9759634733200073,0.9379159808158875,0.9841232299804688,0.8961538076400757
zul,0.9849832653999329,0.9593325257301331,0.9856180548667908,0.8978524208068848
