,DATE,LOC,ORG,PER
bam,0.9719771146774292,0.9594628214836121,0.9677689671516418,0.8782132267951965
bbj,0.9650255441665649,0.9368252754211426,0.979436993598938,0.8936256170272827
ewe,0.9681525826454163,0.9694923162460327,0.9829654097557068,0.896844208240509
fon,0.9609813094139099,0.9413996338844299,0.9835050106048584,0.897196352481842
hau,0.948424756526947,0.9425917267799377,0.9778591990470886,0.8997759819030762
ibo,0.9878783822059631,0.9528583884239197,0.9839262366294861,0.8870875239372253
kin,0.9866920113563538,0.9746748805046082,0.9871232509613037,0.8861790299415588
lug,0.9707068204879761,0.9825564026832581,0.967300534248352,0.8956320285797119
luo,0.986735999584198,0.9782834053039551,0.9803917407989502,0.8935014009475708
mos,0.9583530426025391,0.9561892151832581,0.984237015247345,0.8946258425712585
nya,0.9807595610618591,0.9710245728492737,0.9865055084228516,0.89674311876297
pcm,0.9315025806427002,0.9751708507537842,0.9612371325492859,0.9031509160995483
sna,0.9890992045402527,0.9561920166015625,0.9861446022987366,0.8919574022293091
swa,0.9361608028411865,0.9821987748146057,0.9754574298858643,0.9002518653869629
tsn,0.9859609007835388,0.9676688313484192,0.9784082174301147,0.8987289667129517
twi,0.981474757194519,0.9779133796691895,0.9921385049819946,0.898712694644928
wol,0.9841488599777222,0.950697660446167,0.9763484001159668,0.8849883079528809
xho,0.9887285828590393,0.951095461845398,0.979417085647583,0.8894351720809937
yor,0.9768829345703125,0.9381495714187622,0.9851680994033813,0.8869708180427551
zul,0.9849910736083984,0.9628515839576721,0.9868616461753845,0.8890314102172852
