,DATE,LOC,ORG,PER
bam,,0.9753956198692322,0.9678163528442383,0.8902077078819275
bbj,,0.9629738926887512,0.9816216230392456,0.9056251645088196
ewe,,0.9793632626533508,0.9821299910545349,0.909927248954773
fon,,0.9726117849349976,0.9837561845779419,0.9102665781974792
hau,,0.9637187719345093,0.9766384959220886,0.9065408110618591
ibo,,0.9698854088783264,0.9832965731620789,0.8948781490325928
kin,,0.9757044315338135,0.9833748936653137,0.8939703106880188
lug,,0.9664023518562317,0.9693435430526733,0.8932536840438843
luo,,0.9783893823623657,0.9623347520828247,0.8922504782676697
mos,,0.9752274751663208,0.9847846031188965,0.9077003598213196
nya,,0.974722683429718,0.9777300953865051,0.9131895303726196
pcm,,0.9719657301902771,0.9510168433189392,0.9118785858154297
sna,,0.9777851104736328,0.9789232611656189,0.9021487832069397
swa,,0.9680654406547546,0.9602985382080078,0.9127915501594543
tsn,,0.9740573763847351,0.9747374057769775,0.9097118973731995
twi,,0.9764876365661621,0.9882725477218628,0.9166021347045898
wol,,0.968059778213501,0.9814430475234985,0.8986539840698242
xho,,0.9724507331848145,0.9762387275695801,0.9030976891517639
yor,,0.9533527493476868,0.978924572467804,0.9052954316139221
zul,,0.9787807464599609,0.983106791973114,0.9057634472846985
