,DATE,LOC,ORG,PER
bam,,0.977031409740448,0.969638466835022,0.894919216632843
bbj,,0.9655656814575195,0.9825483560562134,0.9096049070358276
ewe,,0.9817026853561401,0.9834815859794617,0.912621021270752
fon,,0.9714226126670837,0.985312283039093,0.914155125617981
hau,,0.9584113359451294,0.9805654287338257,0.9156123399734497
ibo,,0.9713879227638245,0.9836782217025757,0.9021067023277283
kin,,0.9725322127342224,0.9832332134246826,0.8970687985420227
lug,,0.9587724208831787,0.9664558172225952,0.898921012878418
luo,,0.9718813300132751,0.9731231927871704,0.9017989635467529
mos,,0.976458728313446,0.9860690236091614,0.9095168113708496
nya,,0.9727878570556641,0.9755208492279053,0.9156197309494019
pcm,,0.9702657461166382,0.9524109959602356,0.9180699586868286
sna,,0.979128897190094,0.9768614768981934,0.9068989753723145
swa,,0.9652624130249023,0.9559835195541382,0.9172708988189697
tsn,,0.9716663956642151,0.972368061542511,0.9117321968078613
twi,,0.9761731624603271,0.9894687533378601,0.919192910194397
wol,,0.9686498641967773,0.9787342548370361,0.9033157825469971
xho,,0.974169135093689,0.9770848751068115,0.904840350151062
yor,,0.9663007855415344,0.9800631403923035,0.9059683680534363
zul,,0.9751195311546326,0.983278214931488,0.9067637324333191
