,PER,LOC,ORG,DATE
bam,0.9005089998245239,0.8205585479736328,0.802204430103302,0.8185788989067078
bbj,0.9195214509963989,0.6220250129699707,0.8055717349052429,0.7277429103851318
ewe,0.9166781306266785,0.8845067620277405,0.8986702561378479,0.6073806285858154
fon,0.8992435932159424,0.7259630560874939,0.8482849597930908,0.7744885087013245
hau,0.9034094214439392,0.73830646276474,0.8879824876785278,0.9015519618988037
ibo,0.9154229760169983,0.86293625831604,0.9093624353408813,0.915253221988678
kin,0.9132736921310425,0.9361623525619507,0.9200330376625061,0.9070366621017456
lug,0.9785192012786865,0.9323248267173767,0.8802483677864075,0.8140196800231934
luo,0.9178072214126587,0.9173954129219055,0.8927273154258728,0.880928635597229
mos,0.8927773833274841,0.7966151833534241,0.8601529598236084,0.6440995931625366
nya,0.9289459586143494,0.8783349990844727,0.9208547472953796,0.8676053285598755
pcm,0.9253612160682678,0.8972747325897217,0.8524878025054932,0.651986300945282
sna,0.923758864402771,0.804507851600647,0.9010655283927917,0.9100103974342346
swa,0.9238959550857544,0.9396405220031738,0.8679988384246826,0.8156149387359619
tsn,0.8990685343742371,0.8504095673561096,0.8950361013412476,0.8961146473884583
twi,0.9359248876571655,0.9109682440757751,0.9371456503868103,0.8376140594482422
wol,0.9020705819129944,0.7641614079475403,0.8948174118995667,0.8781864047050476
xho,0.887789249420166,0.704303503036499,0.8858498334884644,0.9140152335166931
yor,0.767914354801178,0.592018187046051,0.8227722644805908,0.7371962666511536
zul,0.8545495271682739,0.8171563744544983,0.9124244451522827,0.8914958238601685
