,DATE,LOC,ORG,PER,Mean
xho,0.99997478723526,0.9999680519104004,0.999981164932251,0.9999056458473206,0.9999735810625272
lug,0.9999521374702454,0.9999831318855286,0.9999814033508301,0.9998676776885986,0.9999705778332207
zul,0.9999533295631409,0.9999774694442749,0.9999829530715942,0.9999078512191772,0.9999702522760927
luo,0.9999656677246094,0.9999790787696838,0.9999549388885498,0.9999204277992249,0.9999658352746739
nya,0.9999377131462097,0.999981164932251,0.9999805092811584,0.9999083280563354,0.9999655469508935
tsn,0.9999632835388184,0.9999719262123108,0.9999622106552124,0.9999101758003235,0.9999649307233455
kin,0.9999364018440247,0.9999793767929077,0.999983012676239,0.999875009059906,0.9999648266889918
hau,0.9999554753303528,0.9999731183052063,0.9999687075614929,0.9998592734336853,0.9999640900006131
wol,0.999950110912323,0.9999687671661377,0.9999658465385437,0.9999029040336609,0.9999606509221195
twi,0.9999526739120483,0.9999604821205139,0.9999634623527527,0.9998728036880493,0.9999575173760963
ibo,0.9999525547027588,0.9999620914459229,0.9999585151672363,0.9998890161514282,0.9999566384813604
mos,0.9999368786811829,0.9999657869338989,0.9999654293060303,0.9998911619186401,0.9999550100699497
bam,0.9999476671218872,0.9999542832374573,0.9999569654464722,0.9998955726623535,0.9999520680097145
ewe,0.9999319911003113,0.9999622106552124,0.99994957447052,0.9998892545700073,0.9999470014584659
sna,0.9999013543128967,0.9999610185623169,0.9999806880950928,0.9998723864555359,0.9999465011549121
swa,0.999928891658783,0.9999521970748901,0.9999414086341858,0.9999029636383057,0.99994023609662
fon,0.9998733997344971,0.9999599456787109,0.9999308586120605,0.9999014139175415,0.9999210865791701
pcm,0.9998998641967773,0.9999415278434753,0.9999020099639893,0.9998973608016968,0.999914197940526
bbj,0.9998811483383179,0.9999403953552246,0.9999094605445862,0.9998775124549866,0.9999098178595696
yor,0.9998613595962524,0.9999114274978638,0.9999129176139832,0.9998711943626404,0.9998948563115178
