,DATE,LOC,ORG,PER,Mean
lug,0.9999166131019592,0.9999282360076904,0.999964714050293,0.9998301863670349,0.9999348464913256
kin,0.9998952150344849,0.9999328255653381,0.9999068379402161,0.9997989535331726,0.9999098518076218
nya,0.999872624874115,0.9999164938926697,0.9999191164970398,0.9998199343681335,0.9999014409821178
zul,0.9998670220375061,0.9999080300331116,0.9999324679374695,0.9997627139091492,0.9999003052085716
hau,0.9998849630355835,0.9999100565910339,0.9998915195465088,0.9997612237930298,0.999893398266139
xho,0.9999107718467712,0.9998266696929932,0.9999083280563354,0.9997480511665344,0.9998798149777209
sna,0.999823808670044,0.9998423457145691,0.9999282360076904,0.9997609257698059,0.9998631610332198
tsn,0.9999016523361206,0.9998729228973389,0.999782145023346,0.999798059463501,0.9998513868474584
ibo,0.9998520016670227,0.9998603463172913,0.9998314380645752,0.9997442364692688,0.999846295734716
luo,0.9998496770858765,0.99989914894104,0.9997891187667847,0.9997836947441101,0.9998450007025651
wol,0.9998283982276917,0.9998431205749512,0.9997975826263428,0.9997590184211731,0.9998220256933077
mos,0.9997953176498413,0.9998544454574585,0.9998146295547485,0.9997670650482178,0.9998206075408015
twi,0.9998027086257935,0.9998366236686707,0.9998124241828918,0.9997085332870483,0.9998155400508971
bam,0.9998028874397278,0.9997758269309998,0.9997892379760742,0.9997015595436096,0.9997879354346768
swa,0.9997925162315369,0.9997943043708801,0.9997440576553345,0.9997671246528625,0.9997768045410397
ewe,0.9997298121452332,0.9998241662979126,0.9997377395629883,0.9997113347053528,0.9997630781076086
fon,0.99957674741745,0.9997630715370178,0.999712347984314,0.999686598777771,0.9996840956955757
bbj,0.9996889233589172,0.9996833205223083,0.9995962381362915,0.999677300453186,0.9996564935824377
pcm,0.9995300769805908,0.9997233152389526,0.9995545744895935,0.9996526837348938,0.9996034434148333
yor,0.9994733929634094,0.9994978904724121,0.9997363090515137,0.999639630317688,0.9995703066740762
