,DATE,LOC,ORG,PER,Mean
lug,0.9838541746139526,0.9944392442703247,0.9946892261505127,0.9633370637893677,0.9905586693230577
luo,0.9895584583282471,0.9900184869766235,0.991370677947998,0.9638203978538513,0.9898986228181934
xho,0.9910756945610046,0.9897137880325317,0.9898828268051147,0.9571346044540405,0.9897030086655003
zul,0.9859142303466797,0.991267740726471,0.9929654598236084,0.9646044969558716,0.9896484405349871
nya,0.9831402897834778,0.9891643524169922,0.9950043559074402,0.9647799134254456,0.9887199586457781
kin,0.9836830496788025,0.987378716468811,0.993933379650116,0.9563694596290588,0.9878283726574555
ibo,0.986587405204773,0.9868009090423584,0.9888197779655457,0.9584253430366516,0.9869463611149726
hau,0.9859107732772827,0.9853521585464478,0.9893159866333008,0.9503867030143738,0.9862852625333731
tsn,0.9875678420066833,0.9825425148010254,0.9878619313240051,0.9620222449302673,0.9856133057376532
wol,0.9787389039993286,0.986845076084137,0.9871771931648254,0.9626348614692688,0.9839132698815013
ewe,0.9780019521713257,0.9875229597091675,0.9859520196914673,0.9507642984390259,0.9833049927483707
sna,0.969039797782898,0.9839096069335938,0.9908173680305481,0.9529187083244324,0.9808093407961327
swa,0.9811391234397888,0.9783621430397034,0.9819707274436951,0.9728485941886902,0.9803703170748833
twi,0.9747741222381592,0.9781414270401001,0.9836912155151367,0.9437013864517212,0.9783151021466794
bam,0.9794600009918213,0.9736111760139465,0.9772483110427856,0.9500328898429871,0.9763520560239557
mos,0.9646309018135071,0.9798005223274231,0.9852569699287415,0.9516540169715881,0.9761705337546942
pcm,0.9678072929382324,0.9792668223381042,0.9801813364028931,0.9555267691612244,0.97543331253247
yor,0.9702281355857849,0.9670608043670654,0.9789779186248779,0.9554399847984314,0.9718267643858441
fon,0.9583359360694885,0.9756616950035095,0.9709781408309937,0.9409436583518982,0.9678940510186623
bbj,0.9636696577072144,0.9551677703857422,0.9672126173973083,0.9424585700035095,0.9617086800690399
