,DATE,LOC,ORG,PER,Mean
xho,0.9877649545669556,0.9871606826782227,0.9879312515258789,0.9382829666137695,0.9868420180999075
lug,0.9769695401191711,0.9922018647193909,0.9929494857788086,0.9383204579353333,0.9866011393038933
zul,0.9794980883598328,0.9882180690765381,0.9917901158332825,0.9471739530563354,0.9858827503334506
luo,0.9820196628570557,0.9878201484680176,0.9871764183044434,0.9486023187637329,0.9850883008301101
ibo,0.980435848236084,0.9822387099266052,0.9852721691131592,0.936211884021759,0.9819176173585606
tsn,0.9799960851669312,0.9814460873603821,0.9859657287597656,0.9473010301589966,0.9819154694011518
nya,0.9689513444900513,0.9853801727294922,0.993254542350769,0.9397377967834473,0.9818548142440676
kin,0.9721661806106567,0.9821476936340332,0.9920309782028198,0.9236295223236084,0.9811939204458803
hau,0.978832483291626,0.9792425036430359,0.9845471382141113,0.9236618280410767,0.9799730619733414
wol,0.9741902351379395,0.9798297882080078,0.9830528497695923,0.948760449886322,0.9785476951148566
ewe,0.971243679523468,0.9805600643157959,0.9814459681510925,0.9347358345985413,0.977072517077128
mos,0.9599635004997253,0.970247209072113,0.9837148785591125,0.9298611283302307,0.9706558143998695
twi,0.963753342628479,0.9677507877349854,0.9787945747375488,0.9178512096405029,0.9692767595681618
swa,0.9657910466194153,0.9699267148971558,0.9707566499710083,0.9547086358070374,0.9686025019705765
sna,0.9452188611030579,0.9745219945907593,0.9864344000816345,0.9240936636924744,0.9680222282259483
yor,0.9666000604629517,0.9632894992828369,0.9747500419616699,0.9559734463691711,0.9680204485345074
bam,0.9714755415916443,0.9584876298904419,0.9682406783103943,0.9309973120689392,0.9655156564211907
pcm,0.9516330361366272,0.9713459014892578,0.9725508689880371,0.937838613986969,0.9647460827051498
fon,0.9413464069366455,0.9640238285064697,0.9585747122764587,0.9207829236984253,0.954115002643405
bbj,0.9613479971885681,0.9386903643608093,0.9605262279510498,0.9241751432418823,0.9530593820131357
