,ORG,PER,LOC,DATE,Mean
twi,0.9981808066368103,0.9968594908714294,0.9965009689331055,0.990787148475647,0.995582103729248
kin,0.9965720772743225,0.9939711689949036,0.9943555593490601,0.99540114402771,0.995074987411499
ibo,0.9979123473167419,0.9975147247314453,0.986610472202301,0.9966356158256531,0.9946682900190353
luo,0.9947733879089355,0.9927617311477661,0.9964087009429932,0.9945675134658813,0.994627833366394
zul,0.9977830648422241,0.9942721128463745,0.9921810626983643,0.9929761290550232,0.9943030923604965
yor,0.9971792101860046,0.9954921007156372,0.9880032539367676,0.9956034421920776,0.9940695017576218
tsn,0.9903046488761902,0.996039628982544,0.994351327419281,0.9938952922821045,0.9936477243900299
wol,0.9941365122795105,0.9959084391593933,0.9879104495048523,0.9965587258338928,0.9936285316944122
mos,0.9956226944923401,0.9930738806724548,0.9902196526527405,0.9940304756164551,0.9932366758584976
ewe,0.9962844252586365,0.996420681476593,0.9924222230911255,0.9866695404052734,0.9929492175579071
fon,0.9969971179962158,0.9943210482597351,0.9897096753120422,0.9904463291168213,0.9928685426712036
bbj,0.9965354204177856,0.9966886639595032,0.9821044206619263,0.9956247806549072,0.9927383214235306
bam,0.9857189655303955,0.9959900379180908,0.9922435283660889,0.9960548281669617,0.9925018399953842
nya,0.9918525815010071,0.9963711500167847,0.9914212226867676,0.9884864091873169,0.992032840847969
sna,0.993129312992096,0.9945868253707886,0.9889957308769226,0.9911189079284668,0.9919576942920685
lug,0.9908224940299988,0.9954096674919128,0.9960177540779114,0.9828736186027527,0.9912808835506439
hau,0.9929009675979614,0.9948812127113342,0.9844606518745422,0.9892369508743286,0.9903699457645416
xho,0.9931829571723938,0.9902761578559875,0.9863852262496948,0.9914021492004395,0.9903116226196289
swa,0.9712184071540833,0.9967555999755859,0.9963651895523071,0.9713596105575562,0.9839247018098831
pcm,0.9858452081680298,0.9957574605941772,0.9949477910995483,0.9571079015731812,0.9834145903587341
