,PER,LOC,ORG,DATE,SWD_mean
bam,0.005231606988218118,0.008316144758282462,0.007084463811679598,0.006603735254884668,0.006808987703266212
bbj,0.005920273625633854,0.009143118037172826,0.005323276498984342,0.007755861782243301,0.007035632486008581
ewe,0.005169606322397158,0.0078023032865530695,0.005043921194101131,0.008046041255965974,0.006515468014754333
fon,0.007236386894419411,0.008496583581290906,0.005939892221704213,0.008614469726580865,0.007571833105998849
hau,0.005034645767864276,0.010277882022364793,0.006304948172328295,0.007958659238283872,0.007394033800210309
ibo,0.004949325687448436,0.009848157415945025,0.005400892457601003,0.005225218943451182,0.006355898626111411
kin,0.0066214321968800505,0.0055612817841392825,0.004566810386222642,0.005260132191779121,0.005502414139755274
lug,0.004179133160505444,0.005871265325367858,0.007557779954368016,0.007588960955672519,0.006299284848978459
luo,0.006010873805280426,0.007145505835978838,0.005708150642476539,0.005425266669135453,0.006072449238217814
mos,0.006246798511710949,0.00860846624163969,0.004996527394723671,0.008242248391525209,0.00702351013489988
nya,0.0072955160499077465,0.007694891960454697,0.005375421855660534,0.006955077669772436,0.006830226883948853
pcm,0.004305701890189084,0.006524541269754991,0.006976561254305125,0.010601672986922495,0.007102119350292924
sna,0.005049122784384963,0.009213720113621093,0.005728660797103657,0.007054039972899773,0.006761385917002372
swa,0.006170554690015706,0.005269539159144188,0.007221857297736278,0.010500802585738711,0.007290688433158721
tsn,0.0061121026456021355,0.007130549054636504,0.006158497339129099,0.0061643651110898645,0.0063913785376144006
twi,0.0051292328844283475,0.006673486138424778,0.004139555268466211,0.006718884558722493,0.005665289712510457
wol,0.004923253600281896,0.009408556114067324,0.005245793349786254,0.005661576861712092,0.0063097949814618914
xho,0.006109128562911792,0.008190942015971814,0.006411862919776468,0.0050604262250999454,0.006443089930940005
yor,0.006580043877875141,0.010136800839063653,0.0052129437717667315,0.0066122136045123625,0.007135500523304472
zul,0.005434039052033768,0.008452830103124143,0.005368400338284118,0.005936759395353874,0.006298007222198976
