,LOC,PER,ORG,DATE,Mean
zul,0.9999977427051153,0.9999880992824043,0.9999983631679024,0.9999837536567749,0.9999919897030493
xho,0.9999869847242442,0.9999844032831547,0.9999983586297166,0.9999964090921184,0.9999915389323085
ibo,0.999993772186359,0.9999809215812574,0.9999971605399096,0.9999894800524946,0.9999903335900051
lug,0.9999979459608138,0.9999804853654928,0.9999947944177263,0.9999877576622623,0.9999902458515738
yor,0.9999842193917702,0.9999889361535782,0.9999979108828009,0.9999863819081146,0.999989362084066
nya,0.999993295138765,0.9999848716223971,0.9999987483323606,0.9999797231137022,0.9999891595518062
sna,0.9999911047407987,0.9999794709215067,0.9999977366030367,0.9999876206567746,0.9999889832305291
hau,0.9999951373909846,0.9999793969765006,0.9999974216870218,0.9999822919615147,0.9999885620040054
ewe,0.9999891361780104,0.9999793670537057,0.9999959356137778,0.999988580204808,0.9999882547625755
twi,0.9999911200469787,0.9999773010286844,0.9999983577425491,0.9999838759814806,0.9999876636999232
kin,0.9999941419026138,0.9999796205946095,0.9999989247457743,0.9999775938732689,0.9999875702790666
luo,0.9999914666577124,0.9999830895931416,0.9999940154357208,0.9999774558166782,0.9999865068758133
bam,0.9999836440805033,0.9999813297539736,0.9999881651210957,0.9999877989332591,0.9999852344722079
tsn,0.999991857277849,0.9999771120934206,0.9999956452709652,0.9999739646030976,0.9999846448113331
swa,0.9999923597385505,0.999973477376711,0.9999949613570974,0.9999773552566753,0.9999845384322585
bbj,0.9999945476441442,0.999976807032004,0.9999963799373901,0.9999688158161775,0.999984137607429
fon,0.9999889050989309,0.9999826434229024,0.9999942085951866,0.9999673927063006,0.9999832874558301
wol,0.9999962906557606,0.9999807692658291,0.9999980451400212,0.9999526013723503,0.9999819266084904
mos,0.9999895959094601,0.9999784933833005,0.9999982181888487,0.9999597187330678,0.9999815065536694
pcm,0.9999773222343324,0.999951044344807,0.9999727135671719,0.9999387264373091,0.9999599516459051
