,PER,LOC,DATE,ORG,Mean
twi,0.9999996423721313,0.9999995827674866,,0.9999992847442627,0.9999995032946268
fon,0.9999991655349731,0.9999992251396179,,0.9999993443489075,0.9999992450078329
ibo,0.9999996423721313,0.9999987483024597,,0.9999992847442627,0.9999992251396179
luo,0.9999993443489075,0.9999995231628418,,0.9999988079071045,0.9999992251396179
bbj,0.999999463558197,0.9999986886978149,,0.9999992251396179,0.9999991257985433
nya,0.9999996423721313,0.9999991655349731,,0.9999983906745911,0.9999990661938986
sna,0.9999995827674866,0.9999987483024597,,0.9999988079071045,0.9999990463256836
bam,0.9999994039535522,0.9999992251396179,,0.9999985098838806,0.9999990463256836
pcm,0.9999995827674866,0.9999987483024597,,0.9999986886978149,0.9999990065892538
ewe,0.9999992251396179,0.9999987483024597,,0.9999989867210388,0.9999989867210388
lug,0.999998927116394,0.9999992847442627,,0.9999987483024597,0.9999989867210388
mos,0.9999989867210388,0.9999991059303284,,0.9999988675117493,0.9999989867210388
swa,0.9999993443489075,0.9999994039535522,,0.999998152256012,0.9999989668528239
yor,0.999999463558197,0.999998152256012,,0.9999987483024597,0.9999987880388895
tsn,0.9999991059303284,0.9999982714653015,,0.999998927116394,0.9999987681706747
zul,0.9999993443489075,0.9999979138374329,,0.999998927116394,0.9999987284342448
xho,0.9999984502792358,0.9999983310699463,,0.9999991655349731,0.9999986489613851
hau,0.9999991059303284,0.9999980330467224,,0.9999988079071045,0.9999986489613851
wol,0.9999996423721313,0.9999980926513672,,0.9999982118606567,0.9999986489613851
kin,0.9999991059303284,0.9999989867210388,,0.9999973177909851,0.9999984701474508
