,PER,LOC,DATE,ORG,Mean
swa,0.9997895359992981,0.9998815655708313,,,0.9998355507850647
pcm,0.9999463558197021,0.9996008276939392,,,0.9997735917568207
lug,0.9998611211776733,,,0.9995527267456055,0.9997069239616394
zul,,0.99959397315979,,,0.99959397315979
kin,,0.9997645020484924,,0.9990991950035095,0.999431848526001
sna,0.9998757243156433,0.9988569021224976,,,0.9993663132190704
fon,0.9992326498031616,0.9996700286865234,,0.999030590057373,0.999311089515686
nya,,0.9995459318161011,,0.9989517331123352,0.9992488324642181
mos,0.9987884759902954,,,0.9993914365768433,0.9990899562835693
xho,0.9993085861206055,0.9988529682159424,,,0.9990807771682739
ibo,,0.9980115294456482,,0.9996898174285889,0.9988506734371185
twi,0.9992575645446777,0.9998149871826172,,0.9974417686462402,0.9988381067911783
tsn,,0.9972385168075562,,0.9980791807174683,0.9976588487625122
bbj,,0.9968386292457581,,0.9978402853012085,0.9973394572734833
luo,0.9998461008071899,,,0.9944999814033508,0.9971730411052704
hau,0.9948556423187256,,,0.9985596537590027,0.9967076480388641
wol,,0.9996717572212219,,0.9929137825965881,0.996292769908905
ewe,0.9925280809402466,,,0.9991744160652161,0.9958512485027313
yor,,0.9969049096107483,,0.9945710301399231,0.9957379698753357
bam,,0.9997894167900085,,0.9754161834716797,0.9876028001308441
