layer,model,rank_type,language,cosine
1,mbert,top5,lug,0.9992806613445282
1,mbert,top5,kin,0.9992657154798508
1,mbert,top5,swa,0.9991223216056824
1,mbert,top5,luo,0.9990079998970032
1,mbert,top5,twi,0.999001070857048
1,mbert,worst5,ewe,0.9934375584125519
1,mbert,worst5,xho,0.9970368593931198
1,mbert,worst5,bbj,0.997640386223793
1,mbert,worst5,mos,0.9977513700723648
1,mbert,worst5,yor,0.9979633688926697
2,mbert,top5,lug,0.9998963922262192
2,mbert,top5,kin,0.9998693913221359
2,mbert,top5,swa,0.9998432546854019
2,mbert,top5,luo,0.999842181801796
2,mbert,top5,tsn,0.9998371750116348
2,mbert,worst5,ewe,0.9988688379526138
2,mbert,worst5,xho,0.9995134025812149
2,mbert,worst5,bbj,0.9996183961629868
2,mbert,worst5,yor,0.9996496737003326
2,mbert,worst5,hau,0.9996750056743622
3,mbert,top5,lug,0.9999738484621048
3,mbert,top5,kin,0.9999707490205765
3,mbert,top5,tsn,0.9999628067016602
3,mbert,top5,ibo,0.9999589920043945
3,mbert,top5,nya,0.9999585598707199
3,mbert,worst5,ewe,0.9997705221176147
3,mbert,worst5,bbj,0.9999032616615295
3,mbert,worst5,xho,0.9999047517776489
3,mbert,worst5,sna,0.9999106675386429
3,mbert,worst5,yor,0.99992336332798
4,mbert,top5,kin,0.9999004453420639
4,mbert,top5,ibo,0.999879390001297
4,mbert,top5,hau,0.9998792707920074
4,mbert,top5,luo,0.9998667538166046
4,mbert,top5,twi,0.9998646229505539
4,mbert,worst5,ewe,0.9996157884597778
4,mbert,worst5,pcm,0.9996570497751236
4,mbert,worst5,xho,0.9997158050537109
4,mbert,worst5,sna,0.9997204393148422
4,mbert,worst5,swa,0.9997242093086243
5,mbert,top5,twi,0.9946233481168747
5,mbert,top5,luo,0.9940913766622543
5,mbert,top5,tsn,0.9940184652805328
5,mbert,top5,ibo,0.9938419014215469
5,mbert,top5,nya,0.9935061633586884
5,mbert,worst5,yor,0.9815143793821335
5,mbert,worst5,mos,0.983028456568718
5,mbert,worst5,bbj,0.9849314838647842
5,mbert,worst5,pcm,0.9868628829717636
5,mbert,worst5,ewe,0.9872202575206757
6,mbert,top5,twi,0.9914181977510452
6,mbert,top5,luo,0.9907025247812271
6,mbert,top5,tsn,0.9899304509162903
6,mbert,top5,kin,0.9889817237854004
6,mbert,top5,ibo,0.9877871125936508
6,mbert,worst5,yor,0.9637273997068405
6,mbert,worst5,mos,0.9711797088384628
6,mbert,worst5,bbj,0.9712106287479401
6,mbert,worst5,fon,0.9752427339553833
6,mbert,worst5,pcm,0.9753835052251816
7,mbert,top5,twi,0.9891381561756134
7,mbert,top5,luo,0.9866405427455902
7,mbert,top5,tsn,0.9857039153575897
7,mbert,top5,kin,0.9849916100502014
7,mbert,top5,zul,0.9799402356147766
7,mbert,worst5,yor,0.9553122222423553
7,mbert,worst5,mos,0.9625667184591293
7,mbert,worst5,pcm,0.9634662568569183
7,mbert,worst5,bbj,0.964783325791359
7,mbert,worst5,fon,0.9674100279808044
8,mbert,top5,twi,0.9916582504908243
8,mbert,top5,kin,0.985694428284963
8,mbert,top5,luo,0.9835828145345052
8,mbert,top5,pcm,0.980840822060903
8,mbert,top5,ewe,0.9805364807446798
8,mbert,worst5,yor,0.9463882446289062
8,mbert,worst5,xho,0.9496685663859049
8,mbert,worst5,fon,0.9537121057510376
8,mbert,worst5,bbj,0.9573232730229696
8,mbert,worst5,mos,0.9621654152870178
9,mbert,top5,twi,0.9915885329246521
9,mbert,top5,luo,0.9861035943031311
9,mbert,top5,kin,0.985039750734965
9,mbert,top5,ewe,0.9827556610107422
9,mbert,top5,lug,0.9818994204203287
9,mbert,worst5,yor,0.9543731411298116
9,mbert,worst5,xho,0.9588526686032613
9,mbert,worst5,fon,0.9621001879374186
9,mbert,worst5,bbj,0.9645235339800516
9,mbert,worst5,hau,0.9660159548123678
10,mbert,top5,twi,0.9868636528650919
10,mbert,top5,lug,0.9823519190152487
10,mbert,top5,kin,0.9817234476407369
10,mbert,top5,luo,0.9813311894734701
10,mbert,top5,ewe,0.9811509251594543
10,mbert,worst5,yor,0.9399830301602682
10,mbert,worst5,xho,0.9553072253863016
10,mbert,worst5,bbj,0.9621081352233887
10,mbert,worst5,fon,0.9631742636362711
10,mbert,worst5,mos,0.9641531507174174
11,mbert,top5,twi,0.9840344389279684
11,mbert,top5,lug,0.9823280374209086
11,mbert,top5,ewe,0.9801979263623556
11,mbert,top5,luo,0.9795269966125488
11,mbert,top5,kin,0.978639543056488
11,mbert,worst5,yor,0.944983959197998
11,mbert,worst5,xho,0.9563436309496561
11,mbert,worst5,bbj,0.9589985807736715
11,mbert,worst5,fon,0.9659975171089172
11,mbert,worst5,mos,0.9660831491152445
12,mbert,top5,twi,0.9473236799240112
12,mbert,top5,lug,0.9462910294532776
12,mbert,top5,ewe,0.9366061290105184
12,mbert,top5,kin,0.9330911636352539
12,mbert,top5,swa,0.9259137511253357
12,mbert,worst5,yor,0.7803170084953308
12,mbert,worst5,xho,0.841704269250234
12,mbert,worst5,bbj,0.8752170205116272
12,mbert,worst5,sna,0.8762672344843546
12,mbert,worst5,wol,0.8796035647392273
