,DATE,LOC,PER,ORG
bam,,0.9995676279067993,,0.9973074197769165
bbj,,0.9972612261772156,,0.999725878238678
ewe,,,0.9978072047233582,0.9995075464248657
fon,,0.9995000958442688,0.9978213310241699,0.9995142817497253
hau,,0.9990578889846802,0.9990395903587341,0.9994691014289856
ibo,,0.9985831379890442,,0.999431848526001
kin,,0.9993001222610474,0.9993236064910889,0.9995255470275879
lug,,,0.9990806579589844,0.9990764856338501
luo,,,0.9993786215782166,0.9971551895141602
mos,,,0.9974281787872314,0.9996542930603027
nya,,0.999334454536438,0.9997497797012329,0.9994065165519714
pcm,,0.9989833831787109,0.9996418952941895,0.998869776725769
sna,,0.9985995292663574,0.9995566010475159,0.9977785348892212
swa,,0.9996249675750732,0.998381495475769,0.9988341331481934
tsn,,0.9981107711791992,,0.9991286396980286
twi,,0.9996201395988464,0.9989728927612305,0.9996802806854248
wol,,0.9982852339744568,0.9987128376960754,0.9982253909111023
xho,,0.9984569549560547,0.9987859725952148,
yor,,0.9970223307609558,,0.9982081055641174
zul,,0.9988090395927429,0.998473584651947,
