,LOC,DATE,PER,ORG,Mean
kin,0.9619757832582129,0.9546604277621001,0.9492993683691829,0.9638798517645623,0.9574538577885146
lug,0.9449414997907024,0.9283965294237454,0.9908486789960668,0.9575199701584814,0.955426669592249
luo,0.9373556741718977,0.9382902048817395,0.9663108317843809,0.9712985620361261,0.9533138182185361
twi,0.9377552707200102,0.9300645927538228,0.9682056337784821,0.9758438388522119,0.9529673340261318
swa,0.9473821416196211,0.9189442167245777,0.9658251898833227,0.955823424470972,0.9469937431746234
sna,0.8957741476197729,0.9609121554856646,0.9673581482895732,0.9626008004457873,0.9466613129601995
nya,0.9176345134843049,0.9343320907614053,0.9551754222868681,0.9784534018173752,0.9463988570874884
ibo,0.8983538065878313,0.9685936398986436,0.9582527564416774,0.9538126497024199,0.944753213157643
tsn,0.8909370749600929,0.9493800767589389,0.9545903021309355,0.9653045963464324,0.9400530125490999
zul,0.9006179335381509,0.9331628983988416,0.9397104042515726,0.9633530366293501,0.9342110682044789
xho,0.8505831282013406,0.9613276532759204,0.9578646234910849,0.9516357371405513,0.9303527855272243
hau,0.8409318893117653,0.9538826461794598,0.9644327477396327,0.9519220254055704,0.9277923271591071
wol,0.8479226932025874,0.9336471281036979,0.9579357743194028,0.9547042350719023,0.9235524576743976
pcm,0.9357831026098732,0.8393633494214905,0.9696048200518319,0.9466551104351074,0.9228515956295759
ewe,0.9210691347801957,0.8442558486705839,0.9604110912980327,0.961127880064125,0.9217159887032343
mos,0.8678652359127318,0.8971878740681638,0.9567694921897982,0.9582608106366138,0.9200208532018269
bam,0.8772163177696903,0.9139583805083211,0.9490963364245362,0.8943198957347093,0.9086477326093142
fon,0.8193133569623668,0.8499939057377959,0.9521068099160883,0.9257790176771552,0.8867982725733516
yor,0.748430091507602,0.8852379637735808,0.8928680855325872,0.9381223943281829,0.8661646337854882
bbj,0.736297912210801,0.84322002041252,0.9634382286357557,0.8646233198331181,0.8518948702730487
