,PER,ORG,DATE,LOC,Mean
nya,0.9999774131853747,0.9999970432754415,0.9999929643431092,0.9999878961101496,0.9999888292285187
tsn,0.9999758995790861,0.9999887513768595,0.9999978520743548,0.99998854179848,0.999987761207195
zul,0.9999745650488244,0.999992121971741,0.999996305532053,0.9999864162908063,0.9999873522108562
twi,0.9999550943867745,0.9999964660852642,0.9999918403064659,0.9999953170314765,0.9999846794524953
kin,0.9999532393575006,0.9999969326109954,0.9999939798972747,0.9999903329572369,0.9999836212057519
yor,0.9999733313931,0.9999982886114152,0.999994358194949,0.9999588192042094,0.9999811993509183
ewe,0.9999563306856891,0.9999882824348625,0.9999879534844761,0.9999900496956616,0.9999806540751723
sna,0.9999597289388525,0.9999868883284173,0.9999963663760141,0.9999640201366782,0.9999767509449906
luo,0.9999240519094386,0.9999969267569561,0.9999921709086506,0.9999924914064552,0.9999764102453751
ibo,0.99995857110491,0.999988384754651,0.9999968226791762,0.9999599797476555,0.9999759395715982
xho,0.9999542876911863,0.9999971516488397,0.999996646674922,0.9999535582992647,0.9999754110785531
mos,0.9999672096790496,0.9999943722801581,0.9999878557280146,0.9999318194887004,0.9999703142939806
wol,0.9999713303172504,0.9999571984432356,0.9999842524069885,0.9999434748612075,0.9999640640071705
swa,0.9999707098021013,0.999983033580026,0.9999014893858982,0.9999979697332804,0.9999633006253265
lug,0.9999724458406807,0.9998942303519764,0.9999903766179705,0.999970940429882,0.9999569983101273
bbj,0.9999721634227658,0.9999640344220926,0.9999928529996536,0.9998811496618141,0.9999525501265816
pcm,0.9999526260926731,0.9999299663215522,0.9999075308624739,0.9999970379965194,0.9999467903183046
fon,0.9999750827923634,0.9999430992862754,0.9999497177771738,0.9999191850651972,0.9999467712302524
bam,0.9999693652507287,0.999911191092076,0.9999928181475786,0.9998962701401796,0.9999424111576408
hau,0.999923338523125,0.9999953429926511,0.9998761362678488,0.9999506003390893,0.9999363545306785
