,DATE,PER,LOC,ORG,Mean
kin,0.9832641378305037,0.9876137076178475,0.9734993706932151,0.9921059789362375,0.9841207987694509
twi,0.9794390045916039,0.9906100669427812,0.971464696091591,0.9918507074527995,0.9833411187696939
luo,0.9751558023441884,0.991345174320601,0.9682868791647273,0.9898466999499325,0.9811586389448623
ibo,0.9874206455432513,0.9880371365210305,0.9603854185846784,0.9868955441381564,0.9806846861967792
sna,0.987455245220443,0.9865650457629327,0.9564478339710059,0.9893001220660002,0.9799420617550954
lug,0.9783407464861623,0.9965842681547232,0.9751616762901992,0.9674912473764858,0.9793944845768927
tsn,0.9832183633715762,0.9890483025306237,0.954219993440982,0.9883615715984275,0.9787120577354024
ewe,0.9731154983358626,0.9904380239259657,0.9586705200439012,0.9890311674590379,0.9778138024411919
nya,0.9738397796832773,0.9858095851780252,0.9590701525035484,0.9913600291991637,0.9775198866410036
zul,0.9756705481497698,0.9846783625540468,0.9578938403386243,0.9887878694689374,0.9767576551278445
swa,0.9542386877645307,0.9916000756932365,0.9758863625633968,0.9820799050390777,0.9759512577650604
wol,0.9796924978914526,0.9863716403545365,0.9450111036579836,0.9881368689778848,0.9748030277204643
xho,0.9840716936265759,0.9865383082326485,0.9413995841009507,0.9863274133541539,0.9745842498285823
bam,0.9727688465968856,0.984414233483365,0.9486006701980568,0.975545043943584,0.9703321985554729
mos,0.9661009055292626,0.9906202996301469,0.9313162115593975,0.9876885058891054,0.968931480651978
pcm,0.934788321926135,0.9936283349968826,0.964459726619183,0.9781543992598257,0.9677576957005066
yor,0.9706931664051442,0.9802198300653886,0.9233584639654249,0.9857007063825398,0.9649930417046244
hau,0.9515959672984338,0.9870450550435582,0.9425912539821903,0.976800761289342,0.964508259403381
bbj,0.9583540901774407,0.9906749012193413,0.9301975906099152,0.9783102209610908,0.964384200741947
fon,0.9434170288612526,0.9890841244070709,0.9277283377869352,0.986353901588226,0.9616458481608713
