,DATE,PER,LOC,ORG,Mean
kin,0.9992206353294791,0.9991035810336464,0.9992132296952662,0.9994578415066036,0.9992488218912488
nya,0.9989159417523243,0.9993651506421979,0.9986737131032012,0.9996357047791444,0.9991476275692169
sna,0.9990926061267206,0.9993612608954754,0.9986459431031628,0.9994877360709545,0.9991468865490784
luo,0.9988097053473539,0.9995159314005007,0.9988872215053162,0.9992023982471123,0.9991038141250708
twi,0.9984808421758127,0.9995024369192371,0.9985752066810483,0.9994457508189781,0.999001059148769
lug,0.9989751378854308,0.9997433612127145,0.9992441214684036,0.9978450549237222,0.9989519188725677
ibo,0.9989321856504516,0.9993038435894221,0.9984547273337043,0.9991026704147431,0.9989483567470803
tsn,0.9990419658029431,0.9993344373203668,0.9978228384465389,0.9993404234737387,0.9988849162608968
wol,0.9989342448079155,0.9992988635523464,0.9978956929121193,0.9990785439855424,0.9988018363144809
zul,0.9983558529153895,0.9991426914925079,0.998470938108259,0.9992295146714284,0.9987997492968962
ewe,0.9980105200656603,0.9994424055657709,0.9981618392304848,0.9993709528717047,0.9987464294334052
xho,0.9984703609062838,0.9992570358802428,0.9980551273775317,0.9991380167329191,0.9987301352242444
swa,0.997693803597961,0.9995301812601618,0.9990202997154249,0.9985599650516503,0.9987010624062995
mos,0.9983156994825159,0.9993554952575113,0.9967881369415361,0.9992047291389176,0.9984160152051201
bam,0.9981668779137309,0.9994052134771808,0.9975677370978112,0.998408422394178,0.9983870627207252
pcm,0.9963832536556857,0.9996244006291584,0.9987311274981788,0.9982134556707392,0.9982380593634406
hau,0.9965665761162511,0.999416936321003,0.9974900720565683,0.9988957995428199,0.9980923460091606
yor,0.997753797659804,0.998862673065266,0.9963183691025133,0.9991299927856888,0.998016208153318
fon,0.994983203349224,0.999283380175293,0.9964182999483586,0.998760506976854,0.9973613476124323
bbj,0.9962575562417111,0.9993641251632331,0.9956909276671997,0.9981264935390153,0.9973597756527899
