,LOC,DATE,PER,ORG,Mean
kin,0.9794867643405238,0.9877202070809552,0.9355603562910809,0.975775168736113,0.9696356241121683
nya,0.9825116299329395,0.9797767892936207,0.9387511908700518,0.9774348017265381,0.9696186029557875
sna,0.9806378866791138,0.9884469520157516,0.9286816033476342,0.9754005482352501,0.9682917475694374
hau,0.9738110136464693,0.9830961220442955,0.9297121292019801,0.9784725654684752,0.966272957590305
twi,0.9794392060712355,0.973259102982414,0.9330813121022236,0.9756591539392604,0.9653596937737834
zul,0.9732760143393183,0.9841478993515123,0.9283794103893931,0.9727496603595298,0.9646382461099383
luo,0.9760663348530694,0.9795520207789172,0.9310461016722655,0.967512816453407,0.9635443184394148
lug,0.9762780750562172,0.9878043839897577,0.9364519467400054,0.951324846388146,0.9629648130435315
xho,0.9727964607636962,0.9905459282900356,0.9110828675370728,0.9705539369815428,0.9612447983930869
swa,0.9700393779637712,0.9692116716802345,0.9346693349589097,0.9687258331181765,0.960661554430273
wol,0.9665512659792627,0.9721506585451433,0.9284208051694717,0.9722531634807807,0.9598439732936646
tsn,0.9599456071450022,0.985266956035037,0.9229511435646595,0.965761813478925,0.958481380055906
bam,0.9747256160536834,0.9766807334348517,0.9238759127254322,0.9513690643975791,0.9566628316528866
mos,0.9685144462138208,0.9637226940821279,0.9109806995005381,0.9599190798001613,0.950784229899162
ibo,0.9804561256603875,0.9786243078934911,0.9308386441277879,0.9094027053622283,0.9498304457609738
yor,0.951168555879414,0.952848003666073,0.9227901822315747,0.9562613440959428,0.9457670214682511
ewe,0.934587420512085,0.9604221118067883,0.9067606536593655,0.9518519060901922,0.9384055230171078
fon,0.9568011253137411,0.8894503115157176,0.9007254166261595,0.947203282246939,0.9235450339256392
pcm,0.9415383446923188,0.8759708754057558,0.930130802151591,0.9277060489638239,0.9188365178033724
bbj,0.8970924937537914,0.9304280578026985,0.9155246130699393,0.9221802863765243,0.9163063627507384
