,PER,LOC,ORG,DATE,SWD_mean
bam,0.0077601949396921555,0.008514296725479653,0.007585671782180725,0.007740763745459844,0.007900231798203095
bbj,0.0060098630101492745,0.009577770573741873,0.006212566222529858,0.008547594991796359,0.007586948699554341
ewe,0.005982565526210237,0.007417128322231292,0.005569153911437752,0.008846142893162323,0.006953747663260401
fon,0.00777962610936811,0.009280741247494007,0.006342733336168749,0.008891272640539682,0.008073593333392637
hau,0.0067238667566016375,0.009804377874388592,0.0073640173259263975,0.008227217350395222,0.008029869826827962
ibo,0.0070075590865599224,0.009267198353882122,0.005426355405234062,0.005507245970420627,0.0068020897040241834
kin,0.006035296255049616,0.0059596898945528665,0.005073241164609499,0.006118320845416747,0.005796637039907182
lug,0.0038561630481126485,0.00595561375394027,0.00871967252351169,0.0073410368208897125,0.00646812153661358
luo,0.0057779266030593135,0.007180108333614044,0.006111910019626521,0.006662933953066386,0.006433219727341566
mos,0.00735355684582828,0.008296863576561009,0.006043161908110051,0.010393016013040324,0.008021649585884916
nya,0.006075337093534472,0.00726580195942006,0.005296093616834696,0.008264094966762059,0.006725331909137822
pcm,0.005080480901142437,0.007700858403040911,0.007485913022264867,0.010481410783086176,0.007687165777383598
sna,0.006496505383893236,0.00855730983948888,0.006444501972964645,0.0073705573349798215,0.007217218632831646
swa,0.006232229608031048,0.005510834671440534,0.006957861141017929,0.01111962428649349,0.00745513742674575
tsn,0.005815457398966828,0.0074601049345801584,0.007341101859310584,0.0063106378374868655,0.006731825507586109
twi,0.005605714130069828,0.006573105653842504,0.004629252126960637,0.0070329204654626665,0.005960248094083909
wol,0.006288426297487604,0.008276617228602845,0.006607000222174975,0.005754486684963922,0.006731632608307336
xho,0.0070818721037539945,0.01022086788816523,0.00701810899818156,0.006469397077580652,0.007697561516920359
yor,0.007161805624491535,0.010642197475135617,0.006751605862064025,0.007997001801868464,0.00813815269088991
zul,0.005858962696947856,0.008870115801983047,0.005519219867892389,0.00647886162460054,0.006681789997855958
