,ORG,PER,DATE,LOC
bam,0.9755446314811707,,,0.9811573028564453
bbj,0.982688307762146,,,0.9714066982269287
ewe,0.9850087761878967,0.9263985753059387,,
fon,0.9828169941902161,0.9168211817741394,,0.9757015705108643
hau,0.9820899963378906,0.9242057800292969,,0.9462330937385559
ibo,0.9793584942817688,,,0.9783947467803955
kin,0.9632009267807007,0.9115433692932129,,0.9750703573226929
lug,0.9720923900604248,0.9049886465072632,,
luo,0.9595074653625488,0.9359071850776672,,
mos,0.9788731932640076,0.9098124504089355,,
nya,0.9793415069580078,,,0.9758950471878052
pcm,,0.9207271337509155,,0.9814500212669373
sna,,0.927070140838623,,0.9849663972854614
swa,0.9247846603393555,0.9211662411689758,,0.972341775894165
tsn,0.9764638543128967,,,0.9757753014564514
twi,0.9903603792190552,0.929337203502655,,0.9729720950126648
wol,0.9680435657501221,0.9197426438331604,,0.9758245348930359
xho,,0.9142613410949707,,0.9777736663818359
yor,0.9809014797210693,,,0.9613485932350159
zul,,,,0.9766180515289307
