,ORG,LOC,PER,DATE,Mean
kin,0.9694943428039551,0.937177300453186,0.7289273142814636,0.9686117172241211,0.9524667355921361
twi,0.9736552238464355,0.9392086267471313,0.7646148800849915,0.9524699449539185,0.9501633071280146
luo,0.9617357850074768,0.9387620687484741,0.7752509117126465,0.95058274269104,0.9458119056441567
tsn,0.9575693607330322,0.9156486988067627,0.7504211664199829,0.9708777666091919,0.9428991946307096
nya,0.9662278890609741,0.9224197864532471,0.7581383585929871,0.9480775594711304,0.9407065921015554
ibo,0.9702937006950378,0.8987023234367371,0.7580654621124268,0.9673295021057129,0.9405749231189876
zul,0.9572328329086304,0.9111995697021484,0.7380892634391785,0.9605145454406738,0.9376604185475932
sna,0.9394567608833313,0.8979933857917786,0.7567685842514038,0.9741360545158386,0.9325089895880068
ewe,0.9576832056045532,0.9204566478729248,0.7709226608276367,0.915763258934021,0.9271353653499058
xho,0.9453305602073669,0.8850616216659546,0.7405710220336914,0.9653710722923279,0.9269509532234885
lug,0.8941530585289001,0.9471939206123352,0.762414276599884,0.9448957443237305,0.9244272290886223
wol,0.9385926127433777,0.8871514797210693,0.7398979663848877,0.9546175003051758,0.9219329318442901
swa,0.9281421899795532,0.9611853361129761,0.7461240887641907,0.8835747838020325,0.9196728042193821
bam,0.9076745510101318,0.9049515724182129,0.726272463798523,0.9395570755004883,0.9124301935171152
yor,0.949026882648468,0.868084728717804,0.7368909120559692,0.9318366050720215,0.911655678377523
bbj,0.9479835629463196,0.8708771467208862,0.7566639184951782,0.920162558555603,0.9089468771761114
mos,0.9514290690422058,0.8902816772460938,0.7553577423095703,0.8849036693572998,0.9048841022825861
pcm,0.9169467091560364,0.9337719082832336,0.7716451287269592,0.8682230710983276,0.9028160061155047
fon,0.9476107954978943,0.8497567176818848,0.7538489699363708,0.8893868327140808,0.8919033323015485
hau,0.926001787185669,0.8057731986045837,0.7570360898971558,0.8938712477684021,0.8721458184254633
