,ORG,PER,DATE,LOC,Mean
kin,0.993270993232727,0.9820556640625,0.9897355437278748,0.9938490390777588,0.9921240970844359
xho,0.9919789433479309,0.979357123374939,0.9944592118263245,0.9889636039733887,0.9916046263351841
zul,0.9931787252426147,0.9842072129249573,0.9922031760215759,0.9891020059585571,0.9913798731768851
lug,0.9939877390861511,0.9844127297401428,0.9874457120895386,0.9929531216621399,0.991351175808844
nya,0.9928225874900818,0.9848040342330933,0.9898565411567688,0.9914824962615967,0.9912835362702217
luo,0.9895487427711487,0.9812833666801453,0.9910761713981628,0.9911743998527527,0.9904530563066638
sna,0.9942351579666138,0.9813481569290161,0.984124481678009,0.9898139238357544,0.9892645259228904
hau,0.9886117577552795,0.9786924123764038,0.9879447221755981,0.9876132011413574,0.9879090934600729
ibo,0.9857692122459412,0.9804785251617432,0.9919723272323608,0.9855754375457764,0.9876574626744888
swa,0.9857888221740723,0.9836405515670776,0.9868469834327698,0.9889938831329346,0.9871536860941589
twi,0.9920753836631775,0.980417013168335,0.9800109267234802,0.9887097477912903,0.9868294208694318
tsn,0.9844347238540649,0.980384349822998,0.9917871356010437,0.9839599132537842,0.9866273692586603
wol,0.9883809685707092,0.985544741153717,0.979960560798645,0.9886705875396729,0.9856687219437026
ewe,0.9906425476074219,0.9788221716880798,0.9771268963813782,0.9892364144325256,0.98556080139841
bam,0.9860207438468933,0.9742676019668579,0.9854944944381714,0.9837166666984558,0.9849070701699244
mos,0.9900733232498169,0.9795259833335876,0.9729481935501099,0.9836800694465637,0.9821912183223434
pcm,0.9857851266860962,0.9790950417518616,0.9713408350944519,0.9860097765922546,0.9810145342443871
fon,0.9840735793113708,0.9769625663757324,0.9573362469673157,0.9812589883804321,0.9742660819701948
yor,0.9805772304534912,0.9659532308578491,0.976305365562439,0.9651319980621338,0.9738780673094621
bbj,0.9784988760948181,0.9738921523094177,0.9747982621192932,0.9681583642959595,0.9738196607024026
