,ORG,PER,DATE,LOC,Mean
sna,0.9828105568885803,0.9313157796859741,,0.9789416193962097,0.9797145184129477
nya,0.9802168607711792,0.9432103633880615,,0.9748417735099792,0.9767249666620046
xho,0.9830651879310608,0.9163245558738708,,0.9715202450752258,0.9758637752383947
kin,0.9816077351570129,0.9413073062896729,,0.9709926843643188,0.9754800635855645
twi,0.9718522429466248,0.9375032186508179,,0.9756101965904236,0.9728821259923279
zul,0.9818614721298218,0.9403735995292664,,0.9650461077690125,0.9726784729864448
hau,0.9727471470832825,0.9414594769477844,,0.9698798060417175,0.9706137734465301
lug,0.976915717124939,0.944862961769104,,0.9604111909866333,0.968105630017817
luo,0.967140257358551,0.9348326921463013,,0.9691896438598633,0.9673837258014828
wol,0.9706847667694092,0.9330620169639587,,0.9629771709442139,0.9660395090468228
ibo,0.9534637928009033,0.9328683018684387,,0.9777346253395081,0.9648320784326643
mos,0.9676660895347595,0.9233002066612244,,0.9631479382514954,0.9644201355986297
swa,0.963930606842041,0.9405062794685364,,0.965162456035614,0.9639830880332738
tsn,0.9660806655883789,0.9268674254417419,,0.9611550569534302,0.9627565229311585
ewe,0.962391197681427,0.9135021567344666,,0.9522382616996765,0.9562878725118935
bam,0.9313772916793823,0.9176888465881348,,0.9721444249153137,0.9509622955229133
yor,0.9578806161880493,0.9229493141174316,,0.9433166980743408,0.94995062565431
fon,0.9344662427902222,0.9056916236877441,,0.9554125666618347,0.9440195348579437
bbj,0.9307034611701965,0.9100542664527893,,0.9048691391944885,0.9176050806418061
pcm,0.8978668451309204,0.9235072135925293,,0.9308339953422546,0.9145650325808674
