,PER,ORG,DATE,LOC,Mean
kin,0.9991359635314878,0.9993125548454035,0.998895678107252,0.9993650139695266,0.9991773026134175
nya,0.9992469186506577,0.9995222274211785,0.9986670374677578,0.9988376230773065,0.9990684516542251
sna,0.9993262824618661,0.9994068020471427,0.9988415425068919,0.9986967686137672,0.999067848907417
luo,0.9994362760406661,0.9992913755685428,0.9984733355940085,0.998879514034567,0.9990201253094461
lug,0.9996845902808968,0.997036169213222,0.9987361862424431,0.9993216216914049,0.9986946418569917
tsn,0.9992557017118904,0.9992732912521375,0.9986607515596564,0.9973348309714024,0.9986311438737716
ibo,0.9990533242702119,0.9988055048410155,0.9982962970086072,0.9983614639079196,0.9986291475069385
twi,0.9990043532660035,0.9991277115215513,0.9975527915017992,0.9983668087298488,0.9985129162548007
zul,0.9988352387710494,0.9990350912411614,0.9978161131672572,0.9982051499646427,0.9984728982860276
wol,0.9988997209912334,0.9983571514180848,0.9980623441055261,0.9978105265822392,0.998282435774271
ewe,0.999056196952193,0.9988907335455707,0.9972520933455572,0.9976733407069778,0.9982180911375746
xho,0.9989234312890161,0.9984399981656767,0.996819256249804,0.9978383786533088,0.9980052660894514
bam,0.9989761762955274,0.9976732668046703,0.9979681115854909,0.9970536049008822,0.9979177898966427
mos,0.9990722190402394,0.9986150973814313,0.9970438616121222,0.9964621738096399,0.9977983379608582
pcm,0.9993482369942034,0.9975722687650074,0.9954085486196653,0.998317994061352,0.9976617621100571
swa,0.9990631691029904,0.9975758915820485,0.9964937689148391,0.9972209408821365,0.9975884426205036
yor,0.9981120893361803,0.9986471224974971,0.9967007134843935,0.9957654029212927,0.9973063320598409
hau,0.9989836544091203,0.9976167154180516,0.9943478805879608,0.9964961646028436,0.9968611037544941
fon,0.998581127640865,0.9980017445963443,0.9934487308832557,0.995917049391598,0.9964871631280157
bbj,0.9985988822381459,0.9969320527798928,0.9946209506645002,0.9944936014781423,0.9961613717901703
