,LOC,PER,DATE,ORG,Mean
lug,,0.9581869840621948,,0.9918171167373657,0.9893259957984641
nya,0.9862048625946045,0.9602235555648804,,0.9872410297393799,0.9857037388361417
sna,0.9870215058326721,0.9479349851608276,,0.9863038063049316,0.985173130264649
kin,0.9858835935592651,0.9509407877922058,,0.985094428062439,0.9841602330024426
twi,0.9814083576202393,0.9507637619972229,,0.9858096241950989,0.9823457128726519
hau,0.9799173474311829,0.9551072120666504,,0.9849096536636353,0.9813632586827645
ibo,0.9872773289680481,,,0.9753502011299133,0.9813137650489807
tsn,0.9812630414962769,,,0.980364203453064,0.9808136224746704
xho,0.981361985206604,0.9428060054779053,,,0.9785059867081819
wol,0.9767513871192932,0.9484385251998901,,0.9743555784225464,0.9745105997874186
ewe,,0.9459825158119202,,0.9761128425598145,0.9738809665044149
mos,0.9708141088485718,0.9469021558761597,,0.977645218372345,0.9731786056206777
luo,,0.9496572613716125,,0.9744164943695068,0.9725824771104036
zul,0.9727945923805237,0.9551622271537781,,,0.9714884912526166
bam,0.980495274066925,,,0.9614354372024536,0.9709653556346893
fon,0.9752481579780579,0.9406684041023254,,0.9673572182655334,0.9701244464287391
swa,0.9714453816413879,0.9558568000793457,,0.9565914869308472,0.9637045252781647
bbj,0.9533308744430542,0.9378632307052612,,0.961294949054718,0.9565648470933621
yor,0.9562142491340637,,,0.9568614363670349,0.9565378427505493
pcm,0.9467999935150146,0.9397042393684387,,0.9475263357162476,0.9468762828753545
