,LOC,PER,DATE,ORG,Mean
lug,,0.9632552266120911,,0.9878902435302734,0.9860654274622599
kin,0.978434681892395,0.9551814794540405,,0.9803045392036438,0.9784392978136356
nya,0.9774385690689087,0.962146520614624,,0.9801984429359436,0.978177275795203
sna,0.9773817658424377,0.9529232978820801,,0.9805601239204407,0.9779691123045408
tsn,0.969386637210846,,,0.9737192392349243,0.9715529382228851
hau,0.9667686820030212,0.9506423473358154,,0.9762024879455566,0.9706839219881938
ibo,0.9788880944252014,,,0.9599795937538147,0.9694338440895081
xho,0.9703229069709778,0.9434322118759155,,,0.9683310036306028
twi,0.9660091996192932,0.9406134486198425,,0.972570538520813,0.9681869298219681
wol,0.9635396599769592,0.9482753872871399,,0.9671799540519714,0.9647027139480298
mos,,0.9393304586410522,,0.9666497111320496,0.9646260627993831
luo,,0.9494239687919617,,0.9615446925163269,0.9606468611293368
swa,0.963931143283844,0.9524466395378113,,0.952738344669342,0.9581082784212552
ewe,,0.9361610412597656,,0.9588950276374817,0.9572110286465397
zul,0.9555754661560059,0.9577876925468445,,,0.9557393347775495
bam,0.9644814133644104,,,0.927329957485199,0.9459056854248047
yor,0.9361623525619507,,,0.9493097066879272,0.942736029624939
fon,0.9461813569068909,0.9205136895179749,,0.9208505749702454,0.93301587838393
pcm,0.9119047522544861,0.9340159893035889,,,0.9135426216655307
bbj,0.854067325592041,,,0.9120587110519409,0.883063018321991
