,PER,LOC,ORG,DATE
bam,0.9634260535240173,0.9646958708763123,0.9696910381317139,
bbj,0.9761301875114441,0.9361677169799805,0.977483868598938,
ewe,0.9680766463279724,0.9539054036140442,0.9683266282081604,
fon,0.9740294218063354,0.9516899585723877,0.97947096824646,
hau,0.9707190990447998,0.936210036277771,0.9713309407234192,
ibo,,0.9425637125968933,0.9772464036941528,
kin,0.9775578379631042,0.9561575055122375,0.9641445279121399,
lug,0.9767171740531921,,0.9612313508987427,
luo,0.9519532322883606,,0.9601399302482605,
mos,0.9692968130111694,0.9591329097747803,0.9788988828659058,
nya,0.982932448387146,0.959648072719574,0.9695464968681335,
pcm,0.9781312346458435,0.9572197198867798,0.938819408416748,
sna,0.9754550457000732,0.9580029249191284,0.974113404750824,
swa,0.967997670173645,0.9447073936462402,0.9402145743370056,
tsn,,0.9535301923751831,0.9758893847465515,
twi,0.982968807220459,0.968760073184967,0.9838609099388123,
wol,0.9815241098403931,0.9491786360740662,0.9703633189201355,
xho,0.9624715447425842,0.9553109407424927,0.9631284475326538,
yor,,0.9223947525024414,0.9708639979362488,
zul,0.9754796028137207,0.9526958465576172,0.9791902303695679,
