,LOC,DATE,PER,ORG,Mean
kin,0.9999977946281433,,0.999998152256012,0.9999974370002747,0.9999977946281433
nya,0.9999974966049194,,0.9999967813491821,0.9999984502792358,0.9999975760777792
xho,0.9999983310699463,,0.9999970197677612,0.9999972581863403,0.9999975363413492
lug,0.9999967813491821,,0.9999985694885254,0.9999967813491821,0.9999973773956299
sna,0.9999987483024597,,0.9999951124191284,0.9999980330467224,0.9999972979227701
ewe,0.9999973773956299,,0.9999974370002747,0.9999966621398926,0.9999971588452657
luo,0.9999983906745911,,0.9999967813491821,0.9999960660934448,0.999997079372406
tsn,0.9999973773956299,,0.9999955296516418,0.9999974370002747,0.9999967813491821
wol,0.9999960064888,,0.9999969601631165,0.9999973177909851,0.9999967614809672
zul,0.9999948143959045,,0.9999973177909851,0.9999977350234985,0.9999966224034628
fon,0.9999975562095642,,0.9999953508377075,0.999996542930603,0.9999964833259583
ibo,0.9999966025352478,,0.9999972581863403,0.9999946355819702,0.9999961654345194
twi,0.9999963641166687,,0.9999964833259583,0.9999953508377075,0.9999960660934448
pcm,0.9999959468841553,,0.999996542930603,0.9999927878379822,0.9999950925509135
swa,0.9999945163726807,,0.9999945759773254,0.9999934434890747,0.999994178613027
bam,0.9999970197677612,,0.9999899864196777,0.9999949336051941,0.9999939799308777
hau,0.9999959468841553,,0.9999944567680359,0.9999906420707703,0.9999936819076538
bbj,0.9999943971633911,,0.9999904632568359,0.9999961256980896,0.9999936620394388
mos,0.9999972581863403,,0.9999827742576599,0.9999959468841553,0.9999919931093851
yor,0.9999960660934448,,0.9999962449073792,0.9999811053276062,0.9999911387761434
