,1,2,3,4,5,6,7,8,9,10,11,12
kin,0.9413522928953171,0.976546511054039,0.9838310480117798,0.9829540550708771,0.9833696037530899,0.9811988919973373,0.9844674915075302,0.984206959605217,0.9833822250366211,0.9841235677401224,0.9867830276489258,0.9989343881607056
luo,0.9211180061101913,0.9689876139163971,0.9786657989025116,0.978265255689621,0.9799676090478897,0.9768372625112534,0.980271726846695,0.9803919047117233,0.9805859923362732,0.9809273481369019,0.9846197168032328,0.9988173047701517
twi,0.932301715016365,0.9727181643247604,0.9810299277305603,0.9816659241914749,0.9823603481054306,0.9791776239871979,0.9834250509738922,0.9834761172533035,0.9846765995025635,0.9856144785881042,0.9861306349436442,0.9987793763478597
nya,0.9104108810424805,0.9670547991991043,0.9770162105560303,0.9760636687278748,0.9768770635128021,0.9745191484689713,0.9790701866149902,0.9791255742311478,0.9758978635072708,0.9802571336428324,0.9843453566233317,0.9987450043360392
sna,0.9195755422115326,0.9696983695030212,0.9795054346323013,0.9785442501306534,0.9805388897657394,0.9751522392034531,0.9801840931177139,0.9806319624185562,0.9810853898525238,0.98092254002889,0.9840735197067261,0.9984591801961263
lug,0.9178388267755508,0.9591540992259979,0.97030408680439,0.9689623415470123,0.9708162695169449,0.9686042815446854,0.9745957851409912,0.9738448113203049,0.9736556559801102,0.9815050363540649,0.9845532576243082,0.9984449148178101
zul,0.9093888700008392,0.96665458381176,0.9774029850959778,0.9757348001003265,0.9768256694078445,0.9720783531665802,0.977795347571373,0.977055624127388,0.9800335615873337,0.9785910050074259,0.9817589918772379,0.9984415570894877
tsn,0.917242705821991,0.9667542725801468,0.9760970175266266,0.9742666035890579,0.9763773530721664,0.9729877412319183,0.9780709445476532,0.9780564606189728,0.9766688346862793,0.9777513941129049,0.9814035097757975,0.9984274903933207
ibo,0.9278489202260971,0.9710713326931,0.9773440510034561,0.973668709397316,0.9738004803657532,0.9692482948303223,0.9756674766540527,0.9761370569467545,0.9793292135000229,0.9762611389160156,0.9801157315572103,0.9982825915018717
mos,0.8759753555059433,0.9504319578409195,0.9661861211061478,0.9658749401569366,0.9677944779396057,0.9625048190355301,0.9702223688364029,0.9683764725923538,0.9728259593248367,0.9785751700401306,0.9816987713177999,0.9982723593711853
ewe,0.9086287766695023,0.9625631272792816,0.9745647460222244,0.9726100265979767,0.9736029654741287,0.9686451554298401,0.974407821893692,0.9737330377101898,0.9750073701143265,0.977112889289856,0.9812059203783671,0.9981426994005839
wol,0.9027918130159378,0.9628406316041946,0.9739341586828232,0.9706652760505676,0.9695940464735031,0.9648363888263702,0.9726369231939316,0.9734446853399277,0.9745260924100876,0.9729336500167847,0.9766788283983866,0.9980142911275228
xho,0.8913733214139938,0.9612364023923874,0.9743995666503906,0.9721667617559433,0.9729043543338776,0.9666192531585693,0.973259687423706,0.9718674868345261,0.9743988960981369,0.9672779639561971,0.9741160273551941,0.9979446729024252
pcm,0.8721585124731064,0.9442601203918457,0.9609538465738297,0.9563919454813004,0.9574360251426697,0.9504195898771286,0.9603831768035889,0.9571588188409805,0.9591322541236877,0.9730502367019653,0.9775898257891337,0.9978579680124918
swa,0.8768560737371445,0.9475854784250259,0.9627212435007095,0.9579533934593201,0.9587597995996475,0.9502608329057693,0.9600962400436401,0.957516148686409,0.9604596495628357,0.9724944233894348,0.976984977722168,0.9976874391237894
bam,0.8832732290029526,0.9564913362264633,0.9687729179859161,0.9655486345291138,0.967017188668251,0.9636271446943283,0.9720968306064606,0.9691040813922882,0.971062570810318,0.9705497225125631,0.9732203284899393,0.997551163037618
yor,0.8680109083652496,0.9483955800533295,0.9671323001384735,0.96551413834095,0.9657612442970276,0.9598289579153061,0.9684853255748749,0.9677565097808838,0.9697289019823074,0.9704698920249939,0.973570187886556,0.9975295662879944
fon,0.8632808476686478,0.9469098150730133,0.9667512476444244,0.9646762162446976,0.9649701118469238,0.9603340774774551,0.9686977714300156,0.9682296812534332,0.9709488451480865,0.9734149972597758,0.9744794766108195,0.9975126584370931
hau,0.865075409412384,0.9456072300672531,0.9612219929695129,0.9583524316549301,0.9599448293447495,0.9545810520648956,0.9629681408405304,0.9604233056306839,0.9647859483957291,0.967780073483785,0.9725529948870341,0.997142493724823
bbj,0.8687764704227448,0.9505473077297211,0.9666508734226227,0.9637606590986252,0.96297487616539,0.954105794429779,0.9644356220960617,0.9630085527896881,0.9644188433885574,0.9643649856249491,0.9648420413335165,0.9965471029281616
