,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,,,,0.9809028506278992,0.19543427228927612,0.9809050559997559,0.9606923460960388,0.2803841531276703,0.9606900215148926,,,,
bbj,,,,0.956638753414154,0.29448723793029785,0.9566496014595032,0.9853039979934692,0.17144107818603516,0.9853035807609558,,,,
ewe,0.9832634925842285,0.18295720219612122,0.9832639098167419,,,,0.9818512797355652,0.19051939249038696,0.981852114200592,,,,
fon,0.9806905388832092,0.1965179592370987,0.9806897640228271,0.9755863547325134,0.22096934914588928,0.9755907654762268,0.9843629598617554,0.1768447756767273,0.9843652248382568,,,,
hau,0.9841238856315613,0.1781926304101944,0.9841231107711792,0.9460259079933167,0.3285549283027649,0.9460293054580688,0.9726905226707458,0.2337072789669037,0.9726888537406921,,,,
ibo,,,,0.9591100215911865,0.28597185015678406,0.959113597869873,0.9788851737976074,0.2054988145828247,0.978883683681488,,,,
kin,0.9849091172218323,0.17372950911521912,0.9849082231521606,0.971632182598114,0.23819340765476227,0.9716318249702454,0.9685595631599426,0.2507609724998474,0.9685573577880859,,,,
lug,0.9817639589309692,0.1909772753715515,0.981762707233429,,,,0.9652258157730103,0.2637202739715576,0.9652261734008789,,,,
luo,0.9623581171035767,0.27437910437583923,0.9623574018478394,,,,0.9668874144554138,0.25734278559684753,0.9668861627578735,,,,
mos,0.971339762210846,0.23941724002361298,0.9713390469551086,,,,0.9835776686668396,0.1812318116426468,0.9835774898529053,,,,
nya,0.9902464151382446,0.13966865837574005,0.9902459383010864,0.9793978929519653,0.20298904180526733,0.9794025421142578,0.977466881275177,0.21228867769241333,0.9774664044380188,,,,
pcm,0.9843116402626038,0.17713557183742523,0.9843108057975769,0.9769738912582397,0.2145986706018448,0.9769784212112427,0.9524296522140503,0.3084489703178406,0.9524276256561279,,,,
sna,0.9771593809127808,0.2137324959039688,0.9771584868431091,0.974364697933197,0.22643063962459564,0.9743642210960388,0.9691014885902405,0.2485906481742859,0.9691013097763062,,,,
swa,0.9870998859405518,0.16062462329864502,0.9871003031730652,0.9763178825378418,0.2176334261894226,0.9763187170028687,0.9573085308074951,0.29220348596572876,0.9573096632957458,,,,
tsn,,,,0.973461389541626,0.23038522899150848,0.9734615683555603,0.9799636602401733,0.20018182694911957,0.9799644947052002,,,,
twi,0.9860944747924805,0.16676665842533112,0.9860935807228088,0.9728292226791382,0.23311348259449005,0.9728354811668396,0.9862670302391052,0.16572879254817963,0.9862663745880127,,,,
wol,0.9880443215370178,0.15463291108608246,0.9880438446998596,0.9644400477409363,0.26668378710746765,0.9644442200660706,0.9752352237701416,0.2225521355867386,0.9752334952354431,,,,
xho,0.9661796689033508,0.26007845997810364,0.9661778807640076,0.9706476926803589,0.24229051172733307,0.9706470370292664,,,,,,,
yor,,,,0.9370778203010559,0.3547460436820984,0.9370844960212708,0.9774936437606812,0.21216201782226562,0.977495014667511,,,,
zul,0.9813841581344604,0.19295594096183777,0.9813828468322754,0.9651450514793396,0.26402685046195984,0.9651462435722351,,,,,,,
