,ORG,LOC,PER,DATE,Mean
kin,0.9725633850821663,,0.9710225376379894,,0.9717929613600779
fon,0.9763130854712364,0.9500068753175719,0.9800259858822997,,0.9687819822237027
nya,0.9649650969123164,0.9456211400510558,0.9830848144569598,,0.9645570171401107
ewe,0.9510562265469565,,0.9749140335470656,,0.9629851300470111
bbj,0.9748173500660797,0.9460930673530397,0.9633599891334714,,0.9614234688508635
sna,0.9742039607130125,0.937477248910631,0.9716333743859814,,0.9611048613365417
yor,0.9747823508289067,0.9461268105414773,,,0.9604545806851921
mos,0.9537107829142037,0.9477444825314268,0.9796505477819398,,0.9603686044091901
wol,0.9751918873328368,0.9441737743933389,,,0.9596828308630878
twi,0.9752339027749908,0.9198836850604852,0.9832949115363668,,0.9594708331239477
tsn,0.9791606255178493,0.927552153788273,,,0.9533563896530612
ibo,0.9547640154403528,0.9503248567447419,,,0.9525444360925474
lug,0.9586964659234547,0.9159634253469308,0.9757361822791757,,0.9501320245165203
xho,0.9583352894093138,0.9311380457501383,0.9493872915428323,,0.9462868755674281
luo,0.9364998697824938,0.9351063761958364,0.9671057433444733,,0.9462373297742678
pcm,,0.9104241287177005,0.9777412797359838,,0.9440827042268422
hau,,0.9069874390284752,0.9772481098520509,,0.9421177744402631
bam,0.9678888337144143,0.9154040280480354,,,0.9416464308812249
zul,0.9765201939566925,0.9065363571697805,,,0.9415282755632366
swa,0.9395232013171215,0.8823090307744601,0.968483167263226,,0.9301051331182691
