,DATE,ORG,PER,LOC,Mean
kin,0.957179069519043,0.9837044477462769,0.886124849319458,0.9742515087127686,0.9700335022670771
twi,0.9521794319152832,0.9891300201416016,0.9041060209274292,0.9715731143951416,0.9696499763750562
sna,0.9500133991241455,0.9818626642227173,0.9025250673294067,0.9779911041259766,0.9686335527818967
luo,0.9552594423294067,0.977329432964325,0.8989227414131165,0.9717775583267212,0.9667652934984444
zul,0.9439265727996826,0.9835445880889893,0.8940375447273254,0.9714754819869995,0.9648983318821277
nya,0.9484525918960571,0.9826570153236389,0.9035665988922119,0.967215359210968,0.9648820138445088
tsn,0.9556677341461182,0.974187433719635,0.9035481214523315,0.968262255191803,0.9648138269100314
ewe,0.9456593990325928,0.9792571067810059,0.9087479114532471,0.9706348776817322,0.9640772085563809
ibo,0.9491645693778992,0.9807282090187073,0.893115758895874,0.9646648168563843,0.9634459283616807
bam,0.9503308534622192,0.9669685363769531,0.8839139342308044,0.9708579778671265,0.9611739227974337
xho,0.9431185722351074,0.9740604162216187,0.8955017924308777,0.9680690169334412,0.9604503637045817
wol,0.9482356905937195,0.9694752097129822,0.8922666311264038,0.960344135761261,0.9580362855998519
lug,0.9387453198432922,0.9726344347000122,0.8919371366500854,0.961043655872345,0.956189424383874
mos,0.9161775708198547,0.9811421036720276,0.9023741483688354,0.9706077575683594,0.9549247977001215
yor,0.9269784092903137,0.9730032086372375,0.8932571411132812,0.9605147838592529,0.9523175915861442
fon,0.9147398471832275,0.9801257848739624,0.9018615484237671,0.9627128839492798,0.9515327480104234
bbj,0.9234509468078613,0.9717497825622559,0.8971396088600159,0.9564810395240784,0.9495131194201949
hau,0.912156879901886,0.973055362701416,0.9055118560791016,0.9378044009208679,0.940309593100953
swa,0.9100029468536377,0.967151403427124,0.905722975730896,0.9454610347747803,0.9401826024834626
pcm,0.8880996704101562,0.9533100128173828,0.8998193740844727,0.9591701030731201,0.9328656695247476
