,DATE,PER,ORG,LOC,Mean
hau,0.9996695138562539,0.9997862739934751,0.9995324163056359,0.9996637099566869,0.9996629785280129
sna,0.9996450953763035,0.9991731947710663,0.9996033904898595,0.9996274219810564,0.9995122756545713
lug,0.9997123005592726,0.999644701235306,0.9990700829285982,0.9995712366077912,0.999499580332742
nya,0.9994511528911695,0.9996832376648652,0.9992930267804246,0.9995631485585942,0.9994976414737634
mos,0.9993361405824394,0.9994801283825443,0.9989831899362608,0.9996314851761302,0.9993577360193437
kin,0.9995611160042537,0.9997390241339732,0.9990195788797577,0.9989768223652531,0.9993241353458094
bam,0.9993467633252042,0.9995932535712793,0.9991437465741969,0.9992001085461096,0.9993209680041975
ibo,0.9997769738778817,0.9995203510428062,0.9983967669984288,0.9995543320466262,0.9993121059914358
luo,0.9994945339749064,0.9992977115967648,0.9988995514445426,0.9994717727874867,0.9992908924509252
twi,0.9994846925996987,0.9994217027585541,0.9989319346928874,0.9992888472692757,0.999281794330104
xho,0.9997714995475313,0.9986409476342926,0.9989849314616779,0.9997001538590543,0.999274383125639
swa,0.9993995177108673,0.9991761165955708,0.9988731789517642,0.999327675056927,0.9991941220787823
zul,0.9994552929175475,0.9992556039021142,0.9990213421870672,0.9990012148928015,0.9991833634748826
tsn,0.9993733270365923,0.9991630962945628,0.9988668487508975,0.9990156409913948,0.9991047282683618
wol,0.999167986102948,0.9985872311447962,0.999093673563665,0.9993109110847568,0.9990399504740415
bbj,0.9986617253497527,0.9992860140289299,0.9988795589650467,0.9985539905842596,0.9988453222319973
ewe,0.9988573751974297,0.999123811105992,0.9983606223183291,0.9988821572284828,0.9988059914625584
fon,0.9985629170740031,0.9983172965474938,0.9992678841105314,0.9990723199734005,0.9988051044263573
yor,0.9990725681772105,0.9985777035681856,0.9988854577520584,0.9985571698460962,0.9987732248358877
pcm,0.9978817277934318,0.9988350834076072,0.9976795601449958,0.9982658401007735,0.998165552861702
