,ORG,DATE,LOC,PER,Mean
luo,0.9927438798076409,0.987455954274759,0.9855995744694596,0.9088120371421934,0.9686528614235133
ewe,0.9920047899572109,0.987223566837554,0.9809289663627268,0.9131524558903813,0.9683274447619682
twi,0.9940002874319248,0.9904192171950098,0.9833686246939489,0.9044010277859795,0.9680472892767158
tsn,0.9925709525031186,0.9926872327908155,0.9796745189132877,0.9050465794155137,0.9674948209056838
kin,0.9923958940792466,0.9907306345032213,0.9857359542090096,0.8967292319791244,0.9663979286926505
sna,0.992893148156794,0.9944113082049366,0.9787646809699483,0.8983534715190764,0.9661056522126888
ibo,0.9918048861124273,0.9953254278967979,0.9818398764367492,0.8953440225203483,0.9660785532415808
nya,0.9939320731259168,0.986228985521378,0.9796171468199845,0.9033485810509184,0.9657816966295494
swa,0.9910443218176243,0.9763210892610781,0.9906621281167913,0.9000638217141614,0.9645228402274137
xho,0.9902774409853929,0.9952352767633937,0.9703389742748727,0.900416307188986,0.9640669998031614
lug,0.9841488218494884,0.9884287709237123,0.985475016201996,0.8977419483738639,0.963948639337265
zul,0.9923043612769148,0.9869018771531327,0.9773851374332316,0.8943802721640786,0.9627429120068394
yor,0.9904475823813221,0.9915722000742121,0.9642822292870368,0.8996566452995806,0.961489664260538
wol,0.9884196095253142,0.9906511595112195,0.9721715001385429,0.8938340975373186,0.9612690916780988
mos,0.990997827798642,0.9852294461976965,0.9656325057346923,0.8999387333480143,0.9604496282697613
fon,0.988551632678782,0.9793214194586181,0.9635773193103729,0.9075136262644312,0.959740999428051
pcm,0.9880278246659471,0.9645106215380586,0.9794151528131154,0.9064177935809353,0.9595928481495142
bbj,0.9845823554523453,0.982622649674502,0.9650162863071561,0.9052643814571044,0.9593714182227769
bam,0.9824409273890532,0.983259045446821,0.9744458513178853,0.890612708564643,0.9576896331796007
hau,0.9834129998052371,0.9766999925470194,0.9608520302766365,0.9062187026004016,0.9567959313073235
