,LOC,PER,DATE,ORG,Mean
lug,0.9999995827674866,0.9999973773956299,,0.9999994039535522,0.9999993735889219
sna,0.9999995231628418,0.9999955296516418,,0.9999995231628418,0.999999297115038
kin,0.999999463558197,0.9999966621398926,,0.9999992847442627,0.9999992206411542
xho,0.9999995231628418,0.9999966025352478,,0.9999992251396179,0.9999992172673063
zul,0.9999993443489075,0.9999966025352478,,0.9999992847442627,0.9999991610365094
hau,0.9999995827674866,0.9999967217445374,,0.9999989867210388,0.9999991396688065
luo,0.9999994039535522,0.9999974370002747,,0.9999989867210388,0.9999990958087849
mos,0.9999991655349731,0.9999955296516418,,0.9999992251396179,0.9999989878456548
tsn,0.9999991655349731,0.9999958276748657,,0.9999990463256836,0.9999989203686984
nya,0.9999992847442627,0.9999967813491821,,0.9999987483024597,0.999998890004068
wol,0.9999991059303284,0.9999961853027344,,0.999998927116394,0.9999988562655899
ewe,0.9999992251396179,0.9999951720237732,,0.999998927116394,0.999998855140974
twi,0.999998927116394,0.9999940991401672,,0.9999992251396179,0.9999987944117132
yor,0.999998927116394,0.9999974370002747,,0.9999988079071045,0.9999987865394017
ibo,0.9999991655349731,0.9999962449073792,,0.9999986886978149,0.9999987752932422
bbj,0.9999987483024597,0.9999964237213135,,0.9999988079071045,0.9999986448377933
swa,0.9999991059303284,0.9999967217445374,,0.9999982118606567,0.9999985492454385
pcm,0.9999988079071045,0.999995768070221,,0.9999985694885254,0.9999985233792719
fon,0.999998152256012,0.9999943971633911,,0.9999985694885254,0.9999981365113888
bam,0.9999977350234985,0.9999942779541016,,0.9999971985816956,0.9999972863017388
