,LOC,PER,DATE,ORG,Mean
zul,0.9999990463256836,,,,0.9999990463256836
nya,0.9999988079071045,,,0.9999988079071045,0.9999988079071045
ibo,0.9999985694885254,,,0.9999988079071045,0.9999986886978149
fon,0.9999986290931702,0.9999891519546509,,0.9999982118606567,0.9999978958435778
yor,0.9999966621398926,,,0.999998927116394,0.9999977946281433
luo,,0.9999908208847046,,0.9999982118606567,0.9999974199703762
wol,0.9999978542327881,0.9999920725822449,,0.999997615814209,0.9999974145079559
xho,0.9999979138374329,0.9999880790710449,,,0.9999968601124627
kin,0.9999988675117493,0.9999698400497437,,0.999997615814209,0.9999966340244941
bam,0.9999987483024597,,,0.999993622303009,0.9999961853027344
bbj,0.9999929666519165,,,0.9999986290931702,0.9999957978725433
hau,0.9999944567680359,0.999970018863678,,0.9999983310699463,0.9999949009913318
sna,0.9999958276748657,0.9999871253967285,,,0.9999948952879224
twi,0.9999940991401672,0.9999741315841675,,0.9999976754188538,0.9999946558250571
lug,,0.999981164932251,,0.9999958276748657,0.9999942566667285
tsn,0.9999921917915344,,,0.9999952912330627,0.9999937415122986
pcm,0.9999951720237732,0.9999815821647644,,,0.9999937159674508
mos,,0.9999657273292542,,0.999996542930603,0.9999932412590299
swa,0.9999911785125732,0.9999805092811584,,0.9999948143959045,0.9999922896331211
ewe,,0.9999889135360718,,0.9999923706054688,0.9999920002051762
