,PER,DATE,ORG,LOC
bam,0.9214696288108826,,0.9495601654052734,0.9757083654403687
bbj,0.9280142784118652,,0.9558738470077515,0.9531643986701965
ewe,0.9272756576538086,,0.970308780670166,0.9637163877487183
fon,0.923633337020874,,0.9658392071723938,0.9723736047744751
hau,0.9367488026618958,,0.9823808670043945,0.9778243899345398
ibo,,,0.9692677855491638,0.9847136735916138
kin,0.9297381639480591,,0.9783304333686829,0.9808984398841858
lug,0.9381465911865234,,0.9881023168563843,
luo,0.9340575933456421,,0.9652850031852722,
mos,0.9292092323303223,,0.9742951989173889,0.9778608083724976
nya,0.9458279013633728,,0.98360276222229,0.9809870719909668
pcm,0.9229365587234497,,0.9495679140090942,0.9403442144393921
sna,0.9277148246765137,,0.9824162125587463,0.9858912825584412
swa,0.9337140321731567,,0.941641628742218,0.9614721536636353
tsn,,,0.97250896692276,0.9777511954307556
twi,0.9338105320930481,,0.9825487732887268,0.9773833751678467
wol,0.9326799511909485,,0.966500997543335,0.97550368309021
xho,0.9194981455802917,,0.9673759937286377,0.9784088730812073
yor,,,0.9608300924301147,0.9528321623802185
zul,0.9361386299133301,,0.9818889498710632,0.9657551050186157
