,PER,DATE,ORG,LOC
bam,0.9592908620834351,0.9705880880355835,0.950972855091095,0.9790183305740356
bbj,0.9533208012580872,0.9618136286735535,0.9597421288490295,0.9506335258483887
ewe,0.9567882418632507,0.9725099802017212,0.9680172204971313,0.9754208326339722
fon,0.9543676376342773,0.930264949798584,0.9714072942733765,0.9809209704399109
hau,0.9622344970703125,0.9765125513076782,0.9853800535202026,0.9889618158340454
ibo,0.9715795516967773,0.9831914901733398,0.9686597585678101,0.9851198196411133
kin,0.9622777700424194,0.9753432273864746,0.9778411388397217,0.9806346893310547
lug,0.9690637588500977,0.9764513969421387,0.9869548082351685,0.9742878675460815
luo,0.9737324714660645,0.9805757999420166,0.9763689041137695,0.9866267442703247
mos,0.9626315236091614,0.9607219696044922,0.9835779666900635,0.9886477589607239
nya,0.9761867523193359,0.9736332297325134,0.9840260148048401,0.982235312461853
pcm,0.9588950872421265,0.9441297650337219,0.9648762345314026,0.956081211566925
sna,0.9633238315582275,0.9640080332756042,0.9875552654266357,0.9910081624984741
swa,0.9676601886749268,0.9611506462097168,0.9464452266693115,0.9706404209136963
tsn,0.9724904298782349,0.9747675061225891,0.975662887096405,0.9812155961990356
twi,0.961841344833374,0.9674258232116699,0.9808545708656311,0.9829349517822266
wol,0.9708987474441528,0.9675468802452087,0.9739022254943848,0.9860920310020447
xho,0.9625625014305115,0.9716264605522156,0.9829950928688049,0.9827902913093567
yor,0.961571216583252,0.9661107659339905,0.9656235575675964,0.9564259052276611
zul,0.9700438976287842,0.9776346683502197,0.9810303449630737,0.9692352414131165
