,DATE,ORG,PER,LOC,Mean
lug,0.9999881494907039,0.9999865419862584,0.9999977011454027,0.9999875122899589,0.999989976228081
sna,0.9999877263568773,0.9999894536430421,0.9999896711381692,0.9999856391088376,0.9999881225617315
hau,0.9999810497361071,0.9999879787254701,0.9999915599598762,0.9999864509044181,0.9999867598314679
kin,0.9999738971364754,0.9999896344791418,0.9999890592314776,0.9999898816011421,0.9999856181120592
wol,0.999974344609616,0.9999906835629434,0.9999920694379765,0.9999853449733335,0.9999856106459674
twi,0.9999732780477912,0.9999874421630803,0.9999938876269507,0.9999843681587591,0.9999847439991454
zul,0.9999785446734986,0.9999904840617757,0.9999851861007754,0.9999818306561481,0.9999840113730494
nya,0.9999703053711596,0.9999820041227276,0.9999917270233127,0.9999918433000397,0.9999839699543099
xho,0.999988997822743,0.9999874531043658,0.9999789748960295,0.9999777668869614,0.999983298177525
bam,0.9999649365636363,0.9999880438341824,0.999992292525037,0.9999843628330126,0.9999824089389671
ibo,0.9999844356956687,0.999965764300113,0.9999941782609121,0.9999837771338665,0.99998203884764
luo,0.9999724653919505,0.9999737544847834,0.9999873948621577,0.9999877957245994,0.9999803526158728
mos,0.9999668572538934,0.9999873573174164,0.9999916524807322,0.9999734152319669,0.9999798205710022
swa,0.9999687749619204,0.9999742651497615,0.9999919332175896,0.9999772804503196,0.9999780634448978
tsn,0.999978846918652,0.9999733761665192,0.9999839689128354,0.9999650251681474,0.9999753042915386
fon,0.9999470631030266,0.9999851678374388,0.9999838163689111,0.9999708071561852,0.9999717136163905
ewe,0.9999465740344651,0.9999769896193377,0.99998996294903,0.9999655545954542,0.9999697702995718
yor,0.9999581854482316,0.9999714070568404,0.9999666724368191,0.9999534330727213,0.9999624245036531
bbj,0.9999200585543487,0.9999722030619066,0.999990268864299,0.9999654254067993,0.9999619889718383
pcm,0.9999130069345877,0.9999502894174166,0.9999907899044463,0.9999627647369466,0.9999542127483493
