,DATE,LOC,ORG,PER,Mean
kin,0.9846121856789127,0.992214331740826,0.990750533137002,0.9906382171008662,0.9895538169144017
sna,0.9863620241479932,0.9885586592580021,0.9884284960331959,0.992706764153553,0.9890139858981861
nya,0.9812030543630621,0.9900392673823402,0.9905088625895196,0.9942148281601879,0.9889915031237775
lug,0.9873862686942483,0.9867628086394066,0.9793586775940897,0.9963946398082331,0.9874755986839944
xho,0.9885024791559098,0.9834962808349772,0.9834382118719776,0.9846827591359884,0.9850299327497132
twi,0.9752113193741584,0.9841904765961987,0.9864353827911252,0.9921135023303506,0.9844876702729581
luo,0.9705825359783801,0.9873872082760339,0.9822361926611076,0.9932383138369916,0.9833610626881284
zul,0.974680136276227,0.980709934169459,0.9840068665947237,0.9864814109872343,0.981469587006911
hau,0.9778129576698065,0.9793600998555566,0.9834679479784899,0.9848574620856884,0.9813746168973854
tsn,0.9758628844781821,0.9761629244858795,0.9834551873172865,0.9893586164689269,0.9812099031875687
wol,0.9741550619112039,0.9790756168506196,0.9817689092359309,0.9881817052864853,0.9807953233210599
swa,0.9646264041668154,0.9769090748974959,0.9774823539177167,0.995099258607468,0.978529272897374
ibo,0.9800089240195163,0.985886931636275,0.9512100046174403,0.9905580995271371,0.9769159899500922
bam,0.9693602135678036,0.9785145530783516,0.9697309700242219,0.9773278730264003,0.9737334024241944
mos,0.9549424162750635,0.9706694844533164,0.9803874589245137,0.9864364540284326,0.9731089534203315
ewe,0.9618757999267137,0.9610484931373772,0.9805716239694305,0.9827529745869552,0.9715622229051192
yor,0.9472505999903073,0.9500330647974399,0.9692735700431515,0.9671378147892936,0.958423762405048
fon,0.9143846582707008,0.9504895412933748,0.9681491154133248,0.981772449827875,0.9536989412013188
pcm,0.8848441034903293,0.9555329532677785,0.9526841455666898,0.991234820267922,0.9460740056481799
bbj,0.92592491184128,0.893573974029283,0.9338301979943778,0.978293313291418,0.9329055992890897
