,PER,ORG,DATE,LOC,Mean
zul,,0.9796599761428625,,0.9568274815616293,0.9682437288522459
twi,0.9083144838171958,0.9846655888323056,,0.9572793457017224,0.9500864727837413
sna,0.9043073749712478,0.9784706855680761,,0.9577548854886833,0.946844315342669
yor,,0.9773518637597101,,0.9162383123157044,0.9467950880377072
wol,,0.9699538975996218,,0.9200613114834225,0.9450076045415221
tsn,,0.9789810232495382,,0.9078953060113073,0.9434381646304227
ibo,,0.9651833910836458,,0.9199151115862431,0.9425492513349445
bam,,0.9658589800921566,,0.9087334477391278,0.9372962139156422
lug,0.8890569693151611,0.969890886418003,,0.951178700321793,0.936708852018319
swa,0.904299019692401,0.9525443471453952,,0.9531167675421719,0.9366533781266559
fon,0.9025288210501254,0.9764490222704745,,0.9241344047212432,0.934370749347281
luo,0.9113457921690856,0.9402117466585886,,0.9450208791427015,0.9321928059901253
xho,0.8880707610134053,0.9516577470154515,,0.9533477963423984,0.9310254347904184
mos,0.9014268437166647,0.965976951911808,,0.9249030679495878,0.9307689545260202
nya,0.8898192349846595,0.974493701076435,,0.9225333116991972,0.9289487492534305
pcm,0.9064334113889934,,,0.9431444149815364,0.9247889131852649
ewe,0.895426563519084,0.9498449150445424,,,0.9226357392818132
bbj,0.8995661331315575,0.9693627106026574,,0.8973439008548231,0.9220909148630126
kin,0.8704162533185661,0.9726212173930971,,,0.9215187353558316
hau,0.899850783842867,,,0.9260976005265902,0.9129741921847285
