,ORG,LOC,PER,DATE,Mean
lug,0.9583796445608098,0.9481308436645501,0.9761533012301067,0.9570365248210626,0.9599250785691323
nya,0.9706927971211494,0.9161377436243511,0.9621001623412312,0.9338780964063927,0.9457021998732811
kin,0.9495310817344167,0.9436630126671931,0.9308448470689765,0.95362606757734,0.9444162522619817
luo,0.9704508080487236,0.9388925571136197,0.9304080853102803,0.9326475768603742,0.9430997568332494
twi,0.9707482428736033,0.9325041994532178,0.94934686803149,0.9115651586745739,0.9410411172582213
ibo,0.9515673126277401,0.8554582889218336,0.9593147488092778,0.96686675633436,0.9333017766733028
sna,0.9473429387559581,0.8691815492723256,0.9535352527341554,0.959761969679688,0.9324554276105318
zul,0.9608377971063944,0.8907853905745313,0.926859322372262,0.9471121887751164,0.9313986747070759
swa,0.9502541652971764,0.9267293571442238,0.9234696915451439,0.9133395213711056,0.9284481838394124
hau,0.9494169205538439,0.851648429609318,0.9559576784235229,0.9471788166205974,0.9260504613018206
tsn,0.9497550329159631,0.8697707894298322,0.9240384487529186,0.9500685578563156,0.9234082072387574
mos,0.9560564409788629,0.8567150814465565,0.9486039574643648,0.9069591268721752,0.9170836516904898
xho,0.9413795907892395,0.8256998112960734,0.9362804014848758,0.9599475130099933,0.9158268291450455
wol,0.9370392927661662,0.8330929622054686,0.9563859076385041,0.9264500887058804,0.9132420628290048
pcm,0.9409229892151539,0.9180713553197037,0.9552152460259351,0.8301408209282777,0.9110876028722676
bam,0.8355093871179141,0.8759029267365921,0.9460537047954961,0.9346349120175225,0.8980252326668812
ewe,0.9541906981503994,0.8967059447059119,0.9257903921482349,0.8075821274153379,0.896067290604971
fon,0.9305514551266382,0.8127641518457868,0.931307628119692,0.8503300004922634,0.8812383088960951
yor,0.936401704040778,0.763788378660618,0.8834743771623007,0.889573004411604,0.8683093660688251
bbj,0.8923856220100406,0.7286328220477193,0.9384210679335724,0.8391281812715214,0.8496419233157134
