,ORG,DATE,PER,LOC
bam,0.9996588826179504,0.9998723864555359,0.9998031258583069,0.999799907207489
bbj,0.9997590780258179,0.9996830224990845,0.9998025894165039,0.999717652797699
ewe,0.9997169375419617,0.9986706376075745,0.9997441172599792,0.9996680617332458
fon,0.9997471570968628,0.9997290372848511,0.9997298717498779,0.9997448921203613
hau,0.9999053478240967,0.9998617768287659,0.9997454285621643,0.9998601078987122
ibo,0.999782145023346,0.999951183795929,0.999819278717041,0.9998558163642883
kin,0.9995782375335693,0.9998903870582581,0.9997953772544861,0.9997429847717285
lug,0.9996365904808044,0.999910831451416,0.9996756315231323,0.9994896650314331
luo,0.9996135830879211,0.9998210072517395,0.9997796416282654,0.999685525894165
mos,0.9997787475585938,0.9995801448822021,0.9996751546859741,0.9998146295547485
nya,0.9996721744537354,0.9997589588165283,0.999809205532074,0.9997380971908569
pcm,0.9994213581085205,0.999160647392273,0.9997915625572205,0.9997678995132446
sna,0.9997411966323853,0.9998508095741272,0.9997701644897461,0.9998381733894348
swa,0.9992701411247253,0.9996165633201599,0.9997772574424744,0.9994580149650574
tsn,0.999535858631134,0.9999402165412903,0.9997822046279907,0.9997595548629761
twi,0.9997616410255432,0.9998452663421631,0.9998089671134949,0.9995957612991333
wol,0.9992837905883789,0.9998814463615417,0.9997885227203369,0.9997736811637878
xho,0.9997678399085999,0.9997508525848389,0.9996654987335205,0.9997469186782837
yor,0.9997220635414124,0.9998207688331604,0.9997429251670837,0.9996140003204346
zul,0.9998436570167542,0.9999238848686218,0.9996535181999207,0.999880850315094
