,PER,LOC,ORG,DATE,Mean
xho,0.9999982743768844,0.9999946261128565,0.9999972199897148,0.999997613695568,0.999996933543756
kin,0.9999960918922455,0.9999980796475413,0.9999973078356031,0.9999953872706034,0.9999967166614984
wol,0.9999986432895374,0.9999975972073845,0.9999956774809107,0.9999944107601193,0.999996582184488
sna,0.9999974366591802,0.9999959228127547,0.9999954570910986,0.9999961516779615,0.9999962420602487
zul,0.9999987418893836,0.999997678273088,0.9999975171274811,0.9999901560764684,0.9999960233416054
lug,0.9999992865886272,0.9999951543790232,0.999992591718118,0.9999967481615694,0.9999959452118345
twi,0.9999990862490478,0.9999959246992514,0.9999938507353207,0.9999932455868616,0.9999955268176204
nya,0.9999987550901971,0.9999975604692404,0.9999920640321864,0.9999929653954056,0.9999953362467574
yor,0.9999951815664816,0.9999933341001592,0.9999969635854781,0.9999922821216056,0.9999944403434311
mos,0.9999974434372982,0.9999925661328106,0.9999960377329209,0.9999915056691993,0.9999943882430573
hau,0.9999982040928912,0.9999929379691369,0.9999935765654004,0.9999907956093261,0.9999938785591886
ewe,0.9999984586096639,0.9999949882317319,0.9999925277917227,0.9999895355091655,0.999993877535571
bbj,0.9999982128284153,0.99999044393806,0.9999948920770977,0.9999911224016534,0.9999936678113066
ibo,0.9999973099048952,0.9999963015188631,0.9999855811712434,0.9999940311012433,0.9999933059240612
luo,0.9999973839968324,0.9999952304960928,0.9999893715516577,0.99999068575912,0.9999931679509257
bam,0.9999975230157486,0.999995357353038,0.9999948641198831,0.999984553801423,0.9999930745725232
fon,0.9999975368369314,0.9999931439815358,0.9999945580230658,0.9999806641445653,0.9999914757465246
tsn,0.9999971114089088,0.9999917100567336,0.9999837785073337,0.9999897696738462,0.9999905924117055
swa,0.9999970474833182,0.999994518584746,0.9999892436079655,0.9999774706970489,0.9999895700932696
pcm,0.9999962827288044,0.9999899525594756,0.99997793125468,0.9999628307646313,0.9999817493268979
