,ORG,LOC,PER,DATE,Mean
kin,0.9745605230269593,,0.9773554611678509,,0.9759579920974051
ewe,0.9655442735834966,,0.9801496918299905,,0.9728469827067435
sna,0.9804402732098144,0.9484994702369032,0.9753315969993036,,0.9680904468153404
twi,0.9758205075528642,0.9376906274136309,0.986209336557919,,0.966573490508138
mos,0.9663776560368288,0.9501948193334071,0.9776889912296871,,0.9647538221999744
nya,0.9760249022684223,0.9528585327166395,,,0.9644417174925308
wol,0.9794826088365781,0.9465785958235633,,,0.9630306023300708
fon,0.9710195916333956,0.9364067992163009,0.9783510020068221,,0.9619257976188395
bbj,0.9733095440166967,0.9418102599547801,0.9704838429959313,,0.9618678823224694
ibo,0.9653676195312889,0.955979595177592,,,0.9606736073544404
yor,0.9655821971819781,0.9473613551169717,,,0.956471776149475
lug,0.9682556755183094,0.9228756113932797,0.977616608436587,,0.956249298449392
hau,,0.9288590501957612,0.9828257791296899,,0.9558424146627256
xho,,0.943065347935703,0.9683887154353858,,0.9557270316855444
zul,0.9786879407352652,0.9259150108074602,,,0.9523014757713627
luo,0.948503460487275,0.946462525889555,0.9597836898316253,,0.9515832254028185
tsn,0.9768494499418784,0.9262523954409415,,,0.95155092269141
pcm,,0.9304180727705706,0.9726485909815639,,0.9515333318760673
swa,0.9543297234461963,0.9103700194831216,0.9807965353927603,,0.9484987594406927
bam,0.9725198628853582,0.9130181737322558,,,0.942769018308807
